UPC,Price,AvailableQty
"010986004084",22.67,31
"010986005029",22.67,52
"010986006026",22.67,39
"010986006125",22.67,51
"010986006224",22.67,85
"010986007634",22.67,37
"010986007641",22.67,94
"010986007900",22.67,91
"010986010016",22.67,78
"010986010023",22.67,0
"010986010030",22.67,62
"010986010047",22.67,3
"010986010054",22.67,36
"010986010061",22.67,94
"010986010078",22.67,47
"010986010085",22.67,9
"010986010092",22.67,24
"010986010108",22.67,68
"010986010122",22.67,25
"010986010139",22.67,69
"010986092067",22.67,37
"011011011022",22.67,24
"011011011244",22.67,88
"011034500008",22.67,11
"011034500039",22.67,79
"011034500046",22.67,82
"011034500053",22.67,26
"011034500077",22.67,77
"011034500091",22.67,66
"011034500121",22.67,52
"011034500138",22.67,77
"011034500282",22.67,90
"011034500350",22.67,82
"011034500374",22.67,27
"011034500381",22.67,19
"011034501005",22.67,10
"011034501012",22.67,65
"011034501029",22.67,28
"011034503801",22.67,64
"011034503818",22.67,52
"011034503825",22.67,54
"011034503832",22.67,25
"011034515408",22.67,66
"011034981043",22.67,41
"011152038582",22.67,69
"011152844879",22.67,21
"011373000580",22.67,30
"011373000597",22.67,15
"011373000603",22.67,99
"011373000627",22.67,71
"011373000634",22.67,98
"011373001006",22.67,21
"011373001792",22.67,86
"011373003482",22.67,21
"011373003703",22.67,27
"011373006452",22.67,73
"011408000134",22.67,63
"011408000158",22.67,44
"011408000165",22.67,28
"011408000189",22.67,4
"011408000219",22.67,33
"011408000226",22.67,35
"011408000240",22.67,22
"011408000271",22.67,18
"011408000325",22.67,34
"011408000356",22.67,25
"011408000387",22.67,62
"011422001117",22.67,80
"011422002114",22.67,75
"011443220313",22.67,4
"011443220320",22.67,67
"011443220405",22.67,21
"011443220412",22.67,88
"011443220429",22.67,46
"011443220443",22.67,83
"011443220450",22.67,59
"011443220481",22.67,95
"011443250570",22.67,62
"011443260104",22.67,64
"011443260111",22.67,23
"011443260128",22.67,78
"011443260135",22.67,20
"011443260142",22.67,72
"011443260159",22.67,98
"011443260166",22.67,63
"011443260173",22.67,70
"011443260227",22.67,51
"011443260234",22.67,52
"011443271032",22.67,55
"011443321010",22.67,1
"011452045549",22.67,68
"011452045556",22.67,33
"011452045563",22.67,10
"011452045570",22.67,0
"011452045792",22.67,3
"011452045808",22.67,67
"011452045815",22.67,18
"011452045822",22.67,8
"011472107500",22.67,61
"011472107555",22.67,86
"011472207507",22.67,12
"011472317503",22.67,60
"011472317510",22.67,71
"011472327502",22.67,53
"011472507515",22.67,8
"011472507522",22.67,64
"011472507560",22.67,85
"011472507577",22.67,18
"011472517507",22.67,28
"011472517576",22.67,97
"011472527506",22.67,32
"011472527520",22.67,52
"011472607505",22.67,66
"011472607512",22.67,3
"011472617504",22.67,94
"011472717501",22.67,55
"011472807509",22.67,12
"011607041754",22.67,39
"011607042751",22.67,20
"011607207501",22.67,49
"011607800214",22.67,3
"011607800757",22.67,58
"011607802751",22.67,89
"011607819759",22.67,87
"011607870750",22.67,99
"011628017004",22.67,76
"011628017967",22.67,74
"011628017974",22.67,97
"011628017981",22.67,40
"011628017998",22.67,4
"011628111009",22.67,53
"011628111016",22.67,60
"011628111979",22.67,77
"011628111986",22.67,4
"011628111993",22.67,59
"011628113959",22.67,97
"011628200970",22.67,28
"011628222002",22.67,66
"011628222019",22.67,6
"011628252832",22.67,94
"011628314004",22.67,38
"011628314950",22.67,52
"011628314981",22.67,84
"011628314998",22.67,6
"011628328636",22.67,18
"011628333029",22.67,62
"011628334354",22.67,67
"011628334996",22.67,78
"011628701002",22.67,84
"011628701026",22.67,12
"011628701989",22.67,22
"011628701996",22.67,84
"011628821960",22.67,49
"011628821977",22.67,62
"011628821984",22.67,0
"011668000011",22.67,61
"011668000127",22.67,77
"011668010133",22.67,28
"011668010225",22.67,34
"011668030926",22.67,16
"011668040727",22.67,67
"011668050122",22.67,51
"011668060220",22.67,90
"011668140014",22.67,67
"011668880125",22.67,78
"011668880323",22.67,96
"011668880620",22.67,24
"011668900229",22.67,56
"011668910426",22.67,93
"011668910723",22.67,96
"011668920128",22.67,68
"011668920142",22.67,64
"011668930158",22.67,44
"011668930165",22.67,40
"011699005825",22.67,52
"011699005870",22.67,7
"011699005894",22.67,68
"011699005900",22.67,37
"011699005917",22.67,80
"011699006198",22.67,60
"011699006204",22.67,31
"011699006228",22.67,14
"011699006358",22.67,45
"011699006846",22.67,95
"011699006976",22.67,74
"011699007126",22.67,48
"011699007249",22.67,11
"011699007737",22.67,5
"011699007744",22.67,91
"011699007843",22.67,38
"011699007850",22.67,19
"011699007867",22.67,12
"011699007874",22.67,83
"011699007904",22.67,77
"011699007928",22.67,44
"011699007959",22.67,6
"011699008109",22.67,10
"011699008116",22.67,12
"011699008147",22.67,52
"011699008154",22.67,88
"011699008222",22.67,69
"011699008284",22.67,63
"011699008437",22.67,89
"011699008475",22.67,15
"011699008581",22.67,46
"011699008642",22.67,85
"011699008703",22.67,87
"011699008741",22.67,24
"011699008758",22.67,91
"011699008895",22.67,80
"011699008918",22.67,70
"011699008956",22.67,4
"011699008963",22.67,59
"011699008994",22.67,86
"011699009014",22.67,30
"011699009120",22.67,39
"011699009168",22.67,78
"011699009175",22.67,92
"011699009205",22.67,13
"011699009243",22.67,70
"011699009281",22.67,0
"011699009311",22.67,54
"011699009328",22.67,6
"011699010485",22.67,28
"011699010515",22.67,10
"011699010782",22.67,26
"011699011055",22.67,27
"011699011093",22.67,77
"011699011383",22.67,24
"011699011390",22.67,10
"011699011406",22.67,69
"011699012632",22.67,11
"011699012762",22.67,14
"011699012908",22.67,52
"011699013196",22.67,28
"011699013264",22.67,82
"011699013424",22.67,85
"011699013431",22.67,67
"011699013813",22.67,77
"011699014124",22.67,40
"011699014933",22.67,20
"011699015114",22.67,41
"011699015121",22.67,82
"011699015183",22.67,43
"011699015190",22.67,71
"011699015442",22.67,11
"011699015657",22.67,79
"011699015725",22.67,68
"011699015794",22.67,94
"011699015817",22.67,99
"011699015824",22.67,4
"011699016043",22.67,9
"011699016050",22.67,94
"011699016148",22.67,49
"011699016395",22.67,0
"011699016401",22.67,32
"011699016418",22.67,59
"011699016425",22.67,43
"011699016746",22.67,50
"011699016821",22.67,98
"011699017149",22.67,47
"011699017156",22.67,36
"011699017828",22.67,7
"011699102203",22.67,72
"011721027504",22.67,23
"011721037503",22.67,36
"011721107503",22.67,66
"011721207500",22.67,96
"011721407504",22.67,41
"011721750013",22.67,90
"011721750020",22.67,76
"011721750037",22.67,2
"011721750044",22.67,44
"011721750068",22.67,66
"011721750075",22.67,85
"011721750082",22.67,16
"011721750099",22.67,38
"011721975003",22.67,60
"011792995092",22.67,95
"011792995603",22.67,9
"011811111113",22.67,48
"011811111120",22.67,29
"011811111137",22.67,29
"011811111199",22.67,36
"011811111212",22.67,85
"011852029514",22.67,95
"011852039414",22.67,34
"011852039421",22.67,11
"011852039438",22.67,72
"011852040311",22.67,2
"011852049413",22.67,45
"011852049420",22.67,93
"011852079519",22.67,55
"011852090217",22.67,58
"011852100114",22.67,61
"011901018827",22.67,18
"011901028826",22.67,37
"011901039020",22.67,3
"011901089124",22.67,51
"011901098829",22.67,91
"011901139126",22.67,58
"011901149125",22.67,77
"011901158813",22.67,1
"011901158820",22.67,37
"011901189824",22.67,47
"011901229520",22.67,1
"011901249627",22.67,34
"011901289821",22.67,79
"012086003417",22.67,72
"012086005282",22.67,74
"012086005718",22.67,84
"012086005756",22.67,17
"012086007187",22.67,54
"012086007514",22.67,97
"012086007767",22.67,88
"012086007774",22.67,44
"012086007798",22.67,27
"012086007804",22.67,44
"012086007811",22.67,57
"012086007835",22.67,66
"012086007842",22.67,69
"012086007865",22.67,40
"012086007873",22.67,87
"012086007897",22.67,4
"012086007934",22.67,92
"012086007965",22.67,10
"012086008139",22.67,9
"012086008351",22.67,1
"012086008368",22.67,21
"012086008672",22.67,58
"012086010033",22.67,17
"012086274411",22.67,90
"012086304019",22.67,67
"012086312014",22.67,59
"012086313318",22.67,37
"012086313325",22.67,51
"012086313516",22.67,4
"012086313912",22.67,97
"012086318016",22.67,7
"012086322013",22.67,5
"012086322112",22.67,90
"012086322211",22.67,61
"012086322310",22.67,12
"012086323010",22.67,0
"012086323614",22.67,54
"012086325519",22.67,41
"012086331015",22.67,39
"012086341014",22.67,3
"012086342110",22.67,28
"012086351013",22.67,8
"012086352010",22.67,17
"012086352041",22.67,25
"012086353017",22.67,4
"012086354113",22.67,31
"012086361012",22.67,65
"012086401336",22.67,16
"012086413735",22.67,60
"012086444616",22.67,8
"012086471612",22.67,39
"012086494314",22.67,10
"012086496714",22.67,56
"012086500817",22.67,10
"012086506116",22.67,68
"012086507014",22.67,11
"012086507915",22.67,23
"012086511318",22.67,10
"012086511417",22.67,17
"012086515019",22.67,79
"012086515613",22.67,21
"012086522017",22.67,82
"012086525513",22.67,48
"012086527012",22.67,41
"012086534010",22.67,37
"012086541117",22.67,44
"012086542114",22.67,14
"012086543111",22.67,83
"012086543814",22.67,77
"012086554117",22.67,37
"012086556012",22.67,17
"012086556715",22.67,46
"012086558610",22.67,29
"012086572715",22.67,92
"012086572913",22.67,47
"012086573019",22.67,71
"012086575211",22.67,85
"012086575310",22.67,13
"012086575518",22.67,36
"012086579417",22.67,47
"012086579516",22.67,62
"012086579615",22.67,84
"012086579813",22.67,48
"012086581410",22.67,97
"012086594014",22.67,56
"012086595110",22.67,58
"012086596810",22.67,89
"012086600913",22.67,36
"012086601019",22.67,41
"012086661310",22.67,49
"012086661419",22.67,51
"012086669118",22.67,20
"012086669217",22.67,27
"012086669316",22.67,48
"012086669415",22.67,54
"012086695513",22.67,0
"012086696312",22.67,71
"012086707711",22.67,59
"012086723810",22.67,2
"012086724015",22.67,92
"012086725012",22.67,48
"012086726118",22.67,19
"012086735516",22.67,29
"012086749711",22.67,30
"012086766510",22.67,2
"012086772818",22.67,85
"012086778711",22.67,86
"012086806117",22.67,87
"012086813412",22.67,60
"012086837012",22.67,71
"012086837029",22.67,24
"012086837036",22.67,96
"012086860218",22.67,21
"012086860225",22.67,22
"012086862816",22.67,60
"012086862823",22.67,9
"012086880414",22.67,9
"012086927713",22.67,81
"012086928819",22.67,43
"012086929519",22.67,14
"012086931017",22.67,96
"012086931116",22.67,73
"012086931215",22.67,25
"012086931352",22.67,48
"012086931413",22.67,89
"012086931512",22.67,99
"012086931819",22.67,45
"012086933615",22.67,3
"012086934216",22.67,74
"012086934315",22.67,10
"012086935916",22.67,19
"012086936012",22.67,54
"012086936418",22.67,96
"012086936715",22.67,58
"012086936739",22.67,18
"012086937217",22.67,90
"012086937613",22.67,64
"012086939112",22.67,39
"012086939211",22.67,8
"012086939815",22.67,48
"012086943515",22.67,60
"012086965319",22.67,33
"012086981517",22.67,27
"012086986611",22.67,71
"012086986925",22.67,0
"012201000215",22.67,57
"012201000277",22.67,24
"012201002806",22.67,98
"012201005418",22.67,47
"012201008525",22.67,9
"012201009058",22.67,14
"012201011280",22.67,27
"012201013857",22.67,92
"012201013888",22.67,82
"012201013895",22.67,37
"012201013901",22.67,36
"012201013918",22.67,86
"012201013932",22.67,92
"012201013949",22.67,8
"012201013956",22.67,76
"012201013963",22.67,12
"012201013970",22.67,24
"012201013987",22.67,52
"012201017411",22.67,12
"012201017879",22.67,96
"012201101011",22.67,47
"012201108010",22.67,68
"012201203012",22.67,80
"012201310017",22.67,52
"012201316019",22.67,78
"012201321013",22.67,55
"012201335010",22.67,46
"012201383066",22.67,54
"012201396318",22.67,97
"012201407274",22.67,46
"012201435017",22.67,15
"012201436014",22.67,90
"012201438018",22.67,55
"012201440011",22.67,1
"012201445887",22.67,43
"012201502016",22.67,59
"012201506014",22.67,35
"012201602013",22.67,41
"012201604017",22.67,12
"012201605014",22.67,0
"012201700016",22.67,70
"012201702010",22.67,68
"012201707015",22.67,25
"012201710015",22.67,21
"012201853019",22.67,92
"012201853033",22.67,3
"012229111115",22.67,20
"012229111139",22.67,14
"012229111153",22.67,1
"012229111214",22.67,73
"012229111238",22.67,76
"012229111276",22.67,43
"012229111290",22.67,60
"012229111337",22.67,73
"012229111535",22.67,5
"012229111573",22.67,25
"012229111832",22.67,25
"012231111011",22.67,56
"012231111035",22.67,99
"012231111110",22.67,10
"012231111134",22.67,9
"012231111196",22.67,91
"012231111271",22.67,88
"012231111295",22.67,39
"012231112674",22.67,34
"012231113510",22.67,78
"012231113978",22.67,76
"012231116979",22.67,65
"012231117099",22.67,90
"012231117136",22.67,76
"012231117150",22.67,20
"012231117174",22.67,48
"012231117198",22.67,59
"012231117532",22.67,9
"012231117556",22.67,29
"012231117570",22.67,66
"012231117914",22.67,99
"012231118119",22.67,14
"012231118157",22.67,47
"012231118676",22.67,28
"012231118737",22.67,66
"012301000269",22.67,89
"012301000306",22.67,57
"012301000313",22.67,22
"012301000320",22.67,11
"012301000344",22.67,94
"012301000399",22.67,35
"012301000405",22.67,48
"012301000429",22.67,70
"012301000443",22.67,42
"012301000450",22.67,10
"012301000498",22.67,94
"012301000511",22.67,85
"012301000542",22.67,15
"012301000573",22.67,9
"012301000665",22.67,0
"012301000726",22.67,57
"012301000818",22.67,34
"012301000832",22.67,15
"012301000863",22.67,53
"012301000948",22.67,4
"012301000962",22.67,99
"012301000993",22.67,97
"012324000185",22.67,48
"012324000192",22.67,91
"012324000208",22.67,13
"012324000222",22.67,35
"012324000239",22.67,20
"012324000246",22.67,17
"012324000260",22.67,8
"012324000277",22.67,12
"012324000338",22.67,68
"012324000352",22.67,93
"012324000376",22.67,27
"012324000383",22.67,59
"012324000468",22.67,11
"012324000482",22.67,66
"012354000018",22.67,78
"012354000025",22.67,94
"012354000032",22.67,34
"012354000049",22.67,55
"012354000056",22.67,68
"012354000094",22.67,29
"012354000100",22.67,52
"012354000131",22.67,4
"012354000148",22.67,80
"012354000193",22.67,38
"012354000209",22.67,18
"012354000216",22.67,5
"012354000223",22.67,51
"012354000230",22.67,94
"012354000247",22.67,91
"012354000315",22.67,24
"012354000346",22.67,67
"012354000360",22.67,23
"012354000384",22.67,78
"012354000520",22.67,0
"012354000612",22.67,54
"012354000636",22.67,15
"012354000681",22.67,72
"012354000704",22.67,9
"012354000711",22.67,66
"012354000728",22.67,32
"012354000735",22.67,7
"012354000773",22.67,84
"012354000995",22.67,42
"012354001046",22.67,10
"012354001077",22.67,20
"012354001107",22.67,88
"012354001114",22.67,57
"012354001121",22.67,77
"012354001275",22.67,12
"012354001350",22.67,59
"012354001459",22.67,13
"012354001466",22.67,15
"012354001602",22.67,95
"012354001688",22.67,54
"012354001732",22.67,22
"012354001848",22.67,22
"012354001930",22.67,83
"012354001947",22.67,10
"012354002036",22.67,43
"012354002432",22.67,56
"012354002449",22.67,40
"012354004290",22.67,16
"012354005006",22.67,23
"012354010000",22.67,57
"012354010017",22.67,11
"012354010031",22.67,60
"012354010048",22.67,53
"012354010062",22.67,94
"012354010079",22.67,52
"012354010093",22.67,66
"012354010109",22.67,70
"012354010123",22.67,18
"012354010147",22.67,82
"012354010154",22.67,7
"012354010161",22.67,26
"012354010178",22.67,13
"012354010185",22.67,19
"012354010208",22.67,79
"012354010215",22.67,79
"012354010222",22.67,51
"012354010239",22.67,36
"012354010246",22.67,52
"012354010253",22.67,33
"012354010277",22.67,71
"012354010284",22.67,79
"012354010291",22.67,57
"012354010314",22.67,22
"012354010321",22.67,39
"012354010345",22.67,72
"012354010352",22.67,40
"012354010369",22.67,9
"012354010376",22.67,45
"012354010383",22.67,65
"012354013926",22.67,21
"012354013933",22.67,70
"012354024489",22.67,64
"012354036659",22.67,60
"012354036840",22.67,85
"012354040007",22.67,75
"012354041004",22.67,58
"012354042001",22.67,61
"012354043008",22.67,39
"012354043213",22.67,32
"012354045859",22.67,55
"012354045873",22.67,35
"012354050006",22.67,40
"012354051003",22.67,1
"012354051690",22.67,54
"012354051911",22.67,84
"012354052000",22.67,69
"012354052109",22.67,75
"012354060326",22.67,46
"012354060548",22.67,81
"012354060753",22.67,75
"012354060807",22.67,4
"012354061101",22.67,31
"012354071018",22.67,4
"012354071025",22.67,51
"012354071049",22.67,97
"012354071056",22.67,13
"012354071070",22.67,18
"012354071087",22.67,38
"012354071094",22.67,41
"012354071100",22.67,75
"012354071117",22.67,10
"012354071162",22.67,48
"012354071209",22.67,63
"012354071223",22.67,55
"012354071254",22.67,3
"012354071308",22.67,50
"012354071339",22.67,35
"012354071346",22.67,71
"012354071414",22.67,95
"012354071445",22.67,67
"012354071452",22.67,75
"012354071476",22.67,92
"012354071506",22.67,25
"012354071537",22.67,28
"012354071544",22.67,62
"012354071551",22.67,59
"012354071582",22.67,40
"012354071636",22.67,93
"012354071643",22.67,82
"012354071681",22.67,81
"012354071704",22.67,19
"012354071766",22.67,81
"012354071773",22.67,71
"012354071780",22.67,45
"012354071797",22.67,27
"012354071834",22.67,55
"012354071919",22.67,53
"012354071933",22.67,59
"012354071940",22.67,30
"012354071988",22.67,39
"012354071995",22.67,13
"012354072107",22.67,87
"012354072251",22.67,68
"012354072374",22.67,7
"012354072398",22.67,75
"012354072435",22.67,55
"012354072534",22.67,57
"012354072541",22.67,11
"012354072558",22.67,87
"012354072565",22.67,11
"012354072572",22.67,63
"012354072602",22.67,45
"012354072619",22.67,34
"012354076044",22.67,62
"012354076051",22.67,0
"012354076105",22.67,34
"012354076112",22.67,59
"012354076556",22.67,9
"012354078680",22.67,71
"012354081734",22.67,29
"012354081796",22.67,63
"012354081826",22.67,63
"012354081840",22.67,15
"012354081857",22.67,37
"012354081864",22.67,62
"012354087637",22.67,21
"012354087644",22.67,16
"012354087651",22.67,41
"012354087699",22.67,8
"012354087705",22.67,16
"012354087712",22.67,15
"012354087729",22.67,76
"012354087774",22.67,87
"012354087804",22.67,46
"012354087828",22.67,27
"012354088160",22.67,59
"012354088429",22.67,70
"012354088467",22.67,8
"012354088511",22.67,28
"012354088559",22.67,0
"012354089303",22.67,78
"012354089310",22.67,70
"012354089358",22.67,75
"012354089624",22.67,51
"012354089983",22.67,86
"012354089990",22.67,54
"012354090002",22.67,77
"012354090019",22.67,87
"012354099142",22.67,52
"012354099180",22.67,73
"012354099227",22.67,11
"012354099265",22.67,36
"012354099302",22.67,4
"012354099340",22.67,52
"012354099364",22.67,45
"012354104464",22.67,57
"012354104518",22.67,9
"012354105577",22.67,13
"012354105621",22.67,3
"012354105638",22.67,7
"012354105652",22.67,80
"012354111011",22.67,52
"012354111028",22.67,0
"012354198814",22.67,44
"012354198821",22.67,9
"012354198838",22.67,21
"012354199200",22.67,26
"012354199217",22.67,90
"012354199224",22.67,50
"012354199262",22.67,34
"012354199279",22.67,70
"012354199286",22.67,33
"012354199293",22.67,90
"012354199309",22.67,75
"012354199354",22.67,32
"012354201002",22.67,89
"012354201019",22.67,66
"012354201057",22.67,56
"012354201255",22.67,59
"012354401105",22.67,92
"012354401303",22.67,89
"012354501256",22.67,76
"012354601109",22.67,29
"012354601208",22.67,39
"012354724372",22.67,27
"012354724389",22.67,4
"012354724396",22.67,52
"012354801202",22.67,17
"012354801509",22.67,76
"012354801608",22.67,68
"012354802605",22.67,34
"012354802902",22.67,37
"012404000050",22.67,51
"012404000067",22.67,59
"012404000074",22.67,90
"012404000081",22.67,99
"012404000098",22.67,75
"012404000104",22.67,25
"012404000111",22.67,47
"012404000128",22.67,5
"012404000135",22.67,36
"012404000166",22.67,82
"012404000203",22.67,52
"012404000210",22.67,51
"012404000357",22.67,30
"012404000555",22.67,19
"012485150002",22.67,50
"012485300025",22.67,8
"012485300988",22.67,51
"012485300995",22.67,58
"012485330022",22.67,22
"012485400008",22.67,37
"012485400022",22.67,48
"012485400992",22.67,8
"012485440028",22.67,29
"012485600026",22.67,88
"012485660020",22.67,16
"012485700009",22.67,91
"012485700979",22.67,2
"012485700986",22.67,1
"012485700993",22.67,74
"012485770026",22.67,28
"012485808026",22.67,90
"012485880022",22.67,66
"012485900003",22.67,62
"012485900027",22.67,63
"012485900980",22.67,54
"012485990028",22.67,25
"012584000031",22.67,19
"012584000055",22.67,58
