UPC,Price,AvailableQty
"008381220932",28.42,63
"008381251004",28.42,12
"008381301945",28.42,2
"008381400921",28.42,1
"008381550039",28.42,26
"008381600949",28.42,99
"008381904931",28.42,13
"008381955964",28.42,60
"008463000315",28.42,1
"008706233524",28.42,6
"008706235528",28.42,17
"008933990016",28.42,92
"008933990030",28.42,48
"008933990184",28.42,82
"008933990207",28.42,67
"009071100015",28.42,95
"009071100022",28.42,58
"009071100046",28.42,15
"009071100053",28.42,49
"009071100060",28.42,4
"009071100077",28.42,57
"009071100084",28.42,44
"009071100107",28.42,66
"009071100114",28.42,16
"009071100169",28.42,88
"009071100176",28.42,58
"009071100190",28.42,82
"009071100206",28.42,80
"009071100220",28.42,26
"009071100251",28.42,48
"009071100268",28.42,73
"009071200012",28.42,69
"009071200036",28.42,72
"009071200067",28.42,89
"009071200074",28.42,71
"009071200081",28.42,61
"009273007006",28.42,17
"009273017012",28.42,21
"009273027011",28.42,98
"009273037003",28.42,16
"009273047002",28.42,77
"009273047125",28.42,49
"009273047132",28.42,36
"009273077009",28.42,66
"009273097892",28.42,51
"009273127995",28.42,28
"009273137116",28.42,16
"009273137123",28.42,97
"009273137130",28.42,26
"009273137987",28.42,37
"009273147993",28.42,68
"009273155998",28.42,67
"009273167007",28.42,18
"009273177129",28.42,57
"009273197066",28.42,2
"009273197134",28.42,20
"009273197141",28.42,67
"009273207123",28.42,25
"009273207130",28.42,27
"009273227121",28.42,89
"009273227138",28.42,58
"009385100008",28.42,65
"009385100015",28.42,44
"009385100978",28.42,30
"009385100985",28.42,76
"009385100992",28.42,20
"009385108004",28.42,19
"009385108981",28.42,82
"009385108998",28.42,12
"009385109001",28.42,25
"009385110007",28.42,61
"009385110991",28.42,50
"009385200968",28.42,44
"009385200975",28.42,96
"009385200982",28.42,37
"009385200999",28.42,2
"009385202559",28.42,52
"009385202771",28.42,87
"009385202801",28.42,86
"009385205017",28.42,97
"009385208001",28.42,95
"009385208995",28.42,93
"009385210950",28.42,14
"009385210981",28.42,8
"009385210998",28.42,38
"009385290013",28.42,32
"009385300965",28.42,22
"009385300972",28.42,9
"009385300989",28.42,61
"009385300996",28.42,15
"009385310957",28.42,61
"009385310964",28.42,1
"009385310988",28.42,50
"009385310995",28.42,39
"009385400009",28.42,57
"009385400016",28.42,91
"009385500013",28.42,62
"009385600003",28.42,99
"009385610019",28.42,22
"009385660007",28.42,96
"009385806016",28.42,61
"009385901018",28.42,53
"009385990012",28.42,19
"009450031091",28.42,70
"009450031190",28.42,61
"009450031299",28.42,71
"009460000018",28.42,41
"009460000025",28.42,18
"009460000032",28.42,27
"009460000056",28.42,4
"009460000063",28.42,81
"009460000070",28.42,15
"009460000087",28.42,25
"009460000094",28.42,32
"009460000100",28.42,91
"009460000124",28.42,39
"009460000131",28.42,44
"009460000148",28.42,98
"009460000155",28.42,95
"009460000179",28.42,32
"009460000247",28.42,46
"009460000261",28.42,0
"009460000285",28.42,6
"009460000315",28.42,17
"009460000322",28.42,41
"009460000339",28.42,77
"009460000377",28.42,40
"009460000391",28.42,57
"009460000551",28.42,57
"009460002012",28.42,51
"010006202452",28.42,41
"010086100471",28.42,54
"010086100921",28.42,72
"010086101171",28.42,54
"010086101300",28.42,29
"010086101379",28.42,16
"010086101386",28.42,56
"010086101393",28.42,32
"010086101416",28.42,46
"010086101539",28.42,15
"010086101782",28.42,84
"010086101812",28.42,51
"010086101850",28.42,10
"010086101867",28.42,78
"010086102000",28.42,12
"010086102505",28.42,95
"010086102529",28.42,57
"010086103403",28.42,75
"010086103410",28.42,72
"010086103434",28.42,27
"010086103441",28.42,7
"010086103458",28.42,80
"010086103717",28.42,57
"010086103823",28.42,47
"010086103830",28.42,15
"010086103847",28.42,65
"010086103854",28.42,41
"010086104035",28.42,51
"010086105360",28.42,29
"010242120015",28.42,16
"010242120022",28.42,20
"010242120190",28.42,8
"010242120251",28.42,8
"010242120268",28.42,98
"010465008909",28.42,90
"010465109002",28.42,58
"010465109019",28.42,80
"010465119605",28.42,19
"010465139306",28.42,95
"010465208507",28.42,50
"010465208903",28.42,20
"010465208910",28.42,80
"010465208927",28.42,60
"010465218902",28.42,98
"010465228802",28.42,15
"010465228901",28.42,18
"010465229502",28.42,97
"010465229908",28.42,90
"010465238900",28.42,11
"010465329011",28.42,70
"010465349101",28.42,99
"010465449412",28.42,99
"010465500403",28.42,99
"010465520500",28.42,84
"010465530509",28.42,94
"010465709400",28.42,96
"010465709509",28.42,25
"010465709608",28.42,99
"010465709622",28.42,20
"010465809209",28.42,40
"010465819208",28.42,86
"010465829009",28.42,52
"010465829023",28.42,79
"010465839107",28.42,27
"010465849601",28.42,12
"010465869302",28.42,80
"010465909008",28.42,34
"010642111484",28.42,85
"010642400144",28.42,41
"010642402124",28.42,73
"010986000017",28.42,45
"010986000024",28.42,16
"010986002219",28.42,63
"010986002226",28.42,80
"010986002509",28.42,43
"010986002516",28.42,18
"010986002608",28.42,91
"010986002615",28.42,58
"010986002653",28.42,45
"010986002707",28.42,87
"010986002806",28.42,36
"010986002813",28.42,8
"010986002905",28.42,18
"010986002912",28.42,8
"010986003032",28.42,77
"010986003056",28.42,81
"010986003063",28.42,9
"010986003087",28.42,65
"010986003094",28.42,17
"010986003629",28.42,69
"010986004084",28.42,75
"010986005029",28.42,17
"010986006026",28.42,33
"010986006125",28.42,44
"010986006224",28.42,42
"010986007634",28.42,35
"010986007641",28.42,93
"010986007900",28.42,11
"010986010016",28.42,62
"010986010023",28.42,67
"010986010030",28.42,21
"010986010047",28.42,45
"010986010054",28.42,87
"010986010061",28.42,62
"010986010078",28.42,22
"010986010085",28.42,79
"010986010092",28.42,48
"010986010108",28.42,67
"010986010122",28.42,45
"010986010139",28.42,42
"010986092067",28.42,71
"011011011022",28.42,20
"011011011244",28.42,11
"011034500008",28.42,50
"011034500039",28.42,30
"011034500046",28.42,36
"011034500053",28.42,47
"011034500077",28.42,0
"011034500091",28.42,75
"011034500121",28.42,79
"011034500138",28.42,62
"011034500282",28.42,94
"011034500350",28.42,26
"011034500374",28.42,51
"011034500381",28.42,87
"011034501005",28.42,70
"011034501012",28.42,86
"011034501029",28.42,32
"011034503801",28.42,17
"011034503818",28.42,50
"011034503825",28.42,95
"011034503832",28.42,91
"011034515408",28.42,33
"011034981043",28.42,74
"011152038582",28.42,38
"011152844879",28.42,4
"011373000580",28.42,98
"011373000597",28.42,77
"011373000603",28.42,60
"011373000627",28.42,26
"011373000634",28.42,71
"011373001006",28.42,17
"011373001792",28.42,18
"011373003482",28.42,30
"011373003703",28.42,37
"011373006452",28.42,26
"011408000134",28.42,7
"011408000158",28.42,59
"011408000165",28.42,56
"011408000189",28.42,78
"011408000219",28.42,32
"011408000226",28.42,37
"011408000240",28.42,12
"011408000271",28.42,90
"011408000325",28.42,4
"011408000356",28.42,11
"011408000387",28.42,2
"011422001117",28.42,62
"011422002114",28.42,59
"011443220313",28.42,71
"011443220320",28.42,30
"011443220405",28.42,76
"011443220412",28.42,19
"011443220429",28.42,29
"011443220443",28.42,34
"011443220450",28.42,26
"011443220481",28.42,20
"011443250570",28.42,25
"011443260104",28.42,29
"011443260111",28.42,46
"011443260128",28.42,99
"011443260135",28.42,32
"011443260142",28.42,76
"011443260159",28.42,22
"011443260166",28.42,64
"011443260173",28.42,31
"011443260227",28.42,20
"011443260234",28.42,71
"011443271032",28.42,60
"011443321010",28.42,18
"011452045549",28.42,4
"011452045556",28.42,93
"011452045563",28.42,27
"011452045570",28.42,17
"011452045792",28.42,89
"011452045808",28.42,98
"011452045815",28.42,71
"011452045822",28.42,88
"011472107500",28.42,2
"011472107555",28.42,59
"011472207507",28.42,40
"011472317503",28.42,90
"011472317510",28.42,96
"011472327502",28.42,36
"011472507515",28.42,89
"011472507522",28.42,36
"011472507560",28.42,68
"011472507577",28.42,2
"011472517507",28.42,85
"011472517576",28.42,87
"011472527506",28.42,16
"011472527520",28.42,84
"011472607505",28.42,95
"011472607512",28.42,76
"011472617504",28.42,33
"011472717501",28.42,69
"011472807509",28.42,35
"011607041754",28.42,10
"011607042751",28.42,49
"011607207501",28.42,63
"011607800214",28.42,75
"011607800757",28.42,97
"011607802751",28.42,6
"011607819759",28.42,89
"011607870750",28.42,86
"011628017004",28.42,76
"011628017967",28.42,13
"011628017974",28.42,76
"011628017981",28.42,4
"011628017998",28.42,20
"011628111009",28.42,20
"011628111016",28.42,62
"011628111979",28.42,36
"011628111986",28.42,1
"011628111993",28.42,88
"011628113959",28.42,9
"011628200970",28.42,96
"011628222002",28.42,50
"011628222019",28.42,44
"011628252832",28.42,58
"011628314004",28.42,18
"011628314950",28.42,26
"011628314981",28.42,24
"011628314998",28.42,1
"011628328636",28.42,16
"011628333029",28.42,41
"011628334354",28.42,28
"011628334996",28.42,37
"011628701002",28.42,85
"011628701026",28.42,74
"011628701989",28.42,43
"011628701996",28.42,11
"011628821960",28.42,15
"011628821977",28.42,44
"011628821984",28.42,67
"011668000011",28.42,89
"011668000127",28.42,21
"011668010133",28.42,79
"011668010225",28.42,88
"011668030926",28.42,34
"011668040727",28.42,76
"011668050122",28.42,58
"011668060220",28.42,69
"011668140014",28.42,93
"011668880125",28.42,59
"011668880323",28.42,48
"011668880620",28.42,15
"011668900229",28.42,23
"011668910426",28.42,88
"011668910723",28.42,11
"011668920128",28.42,28
"011668920142",28.42,18
"011668930158",28.42,33
"011668930165",28.42,2
"011699005825",28.42,87
"011699005870",28.42,97
"011699005894",28.42,28
"011699005900",28.42,34
"011699005917",28.42,9
"011699006198",28.42,73
"011699006204",28.42,65
"011699006228",28.42,1
"011699006358",28.42,67
"011699006846",28.42,48
"011699006976",28.42,89
"011699007126",28.42,64
"011699007249",28.42,9
"011699007737",28.42,96
"011699007744",28.42,73
"011699007843",28.42,2
"011699007850",28.42,32
"011699007867",28.42,10
"011699007874",28.42,72
"011699007904",28.42,65
"011699007928",28.42,42
"011699007959",28.42,75
"011699008109",28.42,74
"011699008116",28.42,92
"011699008147",28.42,47
"011699008154",28.42,46
"011699008222",28.42,78
"011699008284",28.42,7
"011699008437",28.42,0
"011699008475",28.42,92
"011699008581",28.42,44
"011699008642",28.42,57
"011699008703",28.42,18
"011699008741",28.42,84
"011699008758",28.42,96
"011699008895",28.42,18
"011699008918",28.42,13
"011699008956",28.42,90
"011699008963",28.42,76
"011699008994",28.42,74
"011699009014",28.42,47
"011699009120",28.42,97
"011699009168",28.42,14
"011699009175",28.42,65
"011699009205",28.42,21
"011699009243",28.42,1
"011699009281",28.42,27
"011699009311",28.42,77
"011699009328",28.42,3
"011699010485",28.42,45
"011699010515",28.42,45
"011699010782",28.42,94
"011699011055",28.42,40
"011699011093",28.42,53
"011699011383",28.42,72
"011699011390",28.42,18
"011699011406",28.42,19
"011699012632",28.42,48
"011699012762",28.42,88
"011699012908",28.42,94
"011699013196",28.42,94
"011699013264",28.42,42
"011699013424",28.42,46
"011699013431",28.42,77
"011699013813",28.42,49
"011699014124",28.42,16
"011699014933",28.42,65
"011699015114",28.42,53
"011699015121",28.42,43
"011699015183",28.42,78
"011699015190",28.42,7
"011699015442",28.42,23
"011699015657",28.42,83
"011699015725",28.42,1
"011699015794",28.42,59
"011699015817",28.42,39
"011699015824",28.42,14
"011699016043",28.42,67
"011699016050",28.42,7
"011699016148",28.42,3
"011699016395",28.42,50
"011699016401",28.42,43
"011699016418",28.42,93
"011699016425",28.42,49
"011699016746",28.42,36
"011699016821",28.42,75
"011699017149",28.42,21
"011699017156",28.42,41
"011699017828",28.42,45
"011699102203",28.42,16
"011721027504",28.42,55
"011721037503",28.42,79
"011721107503",28.42,6
"011721207500",28.42,79
"011721407504",28.42,90
"011721750013",28.42,42
"011721750020",28.42,94
"011721750037",28.42,71
"011721750044",28.42,15
"011721750068",28.42,17
"011721750075",28.42,35
"011721750082",28.42,72
"011721750099",28.42,78
"011721975003",28.42,62
"011792995092",28.42,46
"011792995603",28.42,80
"011811111113",28.42,53
"011811111120",28.42,3
"011811111137",28.42,26
"011811111199",28.42,29
"011811111212",28.42,71
"011852029514",28.42,53
"011852039414",28.42,48
"011852039421",28.42,41
"011852039438",28.42,61
"011852040311",28.42,25
"011852049413",28.42,92
"011852049420",28.42,83
"011852079519",28.42,20
"011852090217",28.42,70
"011852100114",28.42,90
"011901018827",28.42,79
"011901028826",28.42,89
"011901039020",28.42,41
"011901089124",28.42,51
"011901098829",28.42,75
"011901139126",28.42,15
"011901149125",28.42,60
"011901158813",28.42,30
"011901158820",28.42,57
"011901189824",28.42,65
"011901229520",28.42,25
"011901249627",28.42,83
"011901289821",28.42,13
"012086003417",28.42,55
"012086005282",28.42,27
"012086005718",28.42,26
"012086005756",28.42,59
"012086007187",28.42,37
"012086007514",28.42,74
"012086007767",28.42,43
"012086007774",28.42,75
"012086007798",28.42,71
"012086007804",28.42,71
"012086007811",28.42,79
"012086007835",28.42,70
"012086007842",28.42,6
"012086007865",28.42,72
"012086007873",28.42,72
"012086007897",28.42,29
"012086007934",28.42,52
"012086007965",28.42,3
"012086008139",28.42,67
"012086008351",28.42,73
"012086008368",28.42,82
"012086008672",28.42,12
"012086010033",28.42,17
"012086274411",28.42,27
"012086304019",28.42,51
"012086312014",28.42,70
"012086313318",28.42,33
"012086313325",28.42,59
"012086313516",28.42,68
"012086313912",28.42,21
"012086318016",28.42,42
"012086322013",28.42,37
"012086322112",28.42,64
"012086322211",28.42,23
"012086322310",28.42,74
"012086323010",28.42,13
"012086323614",28.42,92
"012086325519",28.42,95
"012086331015",28.42,31
"012086341014",28.42,98
"012086342110",28.42,37
"012086351013",28.42,16
"012086352010",28.42,22
"012086352041",28.42,16
"012086353017",28.42,27
"012086354113",28.42,46
"012086361012",28.42,14
"012086401336",28.42,75
"012086413735",28.42,75
"012086444616",28.42,70
"012086471612",28.42,32
"012086494314",28.42,76
"012086496714",28.42,9
"012086500817",28.42,52
"012086506116",28.42,1
"012086507014",28.42,68
"012086507915",28.42,95
"012086511318",28.42,0
"012086511417",28.42,94
"012086515019",28.42,43
"012086515613",28.42,27
"012086522017",28.42,86
"012086525513",28.42,1
"012086527012",28.42,11
"012086534010",28.42,87
"012086541117",28.42,63
"012086542114",28.42,34
"012086543111",28.42,11
"012086543814",28.42,12
"012086554117",28.42,51
"012086556012",28.42,46
"012086556715",28.42,78
"012086558610",28.42,23
"012086572715",28.42,11
"012086572913",28.42,48
"012086573019",28.42,34
"012086575211",28.42,85
"012086575310",28.42,98
"012086575518",28.42,14
"012086579417",28.42,11
"012086579516",28.42,13
"012086579615",28.42,97
"012086579813",28.42,41
"012086581410",28.42,71
"012086594014",28.42,28
"012086595110",28.42,20
"012086596810",28.42,2
"012086600913",28.42,26
"012086601019",28.42,41
"012086661310",28.42,98
"012086661419",28.42,86
"012086669118",28.42,75
"012086669217",28.42,50
"012086669316",28.42,26
"012086669415",28.42,76
"012086695513",28.42,15
"012086696312",28.42,62
"012086707711",28.42,53
"012086723810",28.42,23
"012086724015",28.42,32
"012086725012",28.42,28
"012086726118",28.42,85
"012086735516",28.42,93
"012086749711",28.42,45
"012086766510",28.42,23
"012086772818",28.42,51
"012086778711",28.42,35
"012086806117",28.42,71
"012086813412",28.42,41
"012086837012",28.42,84
"012086837029",28.42,75
"012086837036",28.42,57
"012086860218",28.42,11
"012086860225",28.42,81
"012086862816",28.42,57
"012086862823",28.42,68
"012086880414",28.42,45
"012086927713",28.42,67
"012086928819",28.42,75
"012086929519",28.42,47
"012086931017",28.42,85
"012086931116",28.42,23
"012086931215",28.42,6
"012086931352",28.42,13
"012086931413",28.42,89
"012086931512",28.42,17
"012086931819",28.42,97
"012086933615",28.42,26
"012086934216",28.42,1
"012086934315",28.42,48
"012086935916",28.42,53
"012086936012",28.42,29
"012086936418",28.42,73
"012086936715",28.42,82
"012086936739",28.42,78
"012086937217",28.42,42
"012086937613",28.42,74
"012086939112",28.42,71
"012086939211",28.42,40
"012086939815",28.42,80
"012086943515",28.42,59
"012086965319",28.42,19
"012086981517",28.42,83
"012086986611",28.42,81
"012086986925",28.42,2
"012201000215",28.42,91
"012201000277",28.42,55
"012201002806",28.42,49
"012201005418",28.42,73
"012201008525",28.42,66
"012201009058",28.42,69
"012201011280",28.42,93
"012201013857",28.42,92
"012201013888",28.42,88
"012201013895",28.42,69
"012201013901",28.42,43
"012201013918",28.42,41
"012201013932",28.42,26
"012201013949",28.42,33
"012201013956",28.42,50
"012201013963",28.42,18
"012201013970",28.42,37
"012201013987",28.42,83
"012201017411",28.42,32
"012201017879",28.42,11
"012201101011",28.42,83
"012201108010",28.42,63
"012201203012",28.42,19
"012201310017",28.42,28
"012201316019",28.42,99
"012201321013",28.42,12
"012201335010",28.42,96
"012201383066",28.42,82
"012201396318",28.42,45
"012201407274",28.42,9
"012201435017",28.42,48
"012201436014",28.42,59
"012201438018",28.42,30
"012201440011",28.42,15
"012201445887",28.42,77
"012201502016",28.42,12
"012201506014",28.42,68
"012201602013",28.42,30
"012201604017",28.42,31
"012201605014",28.42,55
"012201700016",28.42,65
"012201702010",28.42,50
"012201707015",28.42,35
"012201710015",28.42,86
"012201853019",28.42,36
"012201853033",28.42,61
"012229111115",28.42,15
"012229111139",28.42,47
"012229111153",28.42,69
"012229111214",28.42,53
"012229111238",28.42,72
"012229111276",28.42,22
"012229111290",28.42,93
"012229111337",28.42,28
"012229111535",28.42,26
"012229111573",28.42,27
"012229111832",28.42,71
"012231111011",28.42,6
"012231111035",28.42,38
"012231111110",28.42,12
"012231111134",28.42,27
"012231111196",28.42,45
"012231111271",28.42,94
"012231111295",28.42,31
"012231112674",28.42,59
"012231113510",28.42,32
"012231113978",28.42,66
"012231116979",28.42,52
"012231117099",28.42,11
"012231117136",28.42,71
"012231117150",28.42,78
"012231117174",28.42,26
"012231117198",28.42,8
"012231117532",28.42,40
"012231117556",28.42,1
"012231117570",28.42,78
"012231117914",28.42,16
"012231118119",28.42,43
"012231118157",28.42,38
"012231118676",28.42,60
"012231118737",28.42,3
"012301000269",28.42,13
"012301000306",28.42,73
"012301000313",28.42,6
"012301000320",28.42,69
"012301000344",28.42,94
"012301000399",28.42,97
"012301000405",28.42,47
"012301000429",28.42,48
"012301000443",28.42,14
"012301000450",28.42,15
"012301000498",28.42,40
"012301000511",28.42,53
"012301000542",28.42,43
"012301000573",28.42,23
"012301000665",28.42,44
"012301000726",28.42,79
"012301000818",28.42,97
"012301000832",28.42,75
"012301000863",28.42,86
"012301000948",28.42,14
"012301000962",28.42,25
"012301000993",28.42,87
"012324000185",28.42,16
"012324000192",28.42,43
"012324000208",28.42,30
"012324000222",28.42,43
"012324000239",28.42,14
"012324000246",28.42,39
"012324000260",28.42,6
"012324000277",28.42,66
"012324000338",28.42,86
"012324000352",28.42,88
"012324000376",28.42,62
"012324000383",28.42,54
"012324000468",28.42,10
"012324000482",28.42,42
"012354000018",28.42,83
"012354000025",28.42,19
"012354000032",28.42,53
"012354000049",28.42,53
"012354000056",28.42,45
"012354000094",28.42,11
"012354000100",28.42,78
"012354000131",28.42,89
"012354000148",28.42,98
"012354000193",28.42,46
"012354000209",28.42,42
"012354000216",28.42,28
"012354000223",28.42,2
"012354000230",28.42,87
"012354000247",28.42,94
"012354000315",28.42,93
"012354000346",28.42,60
"012354000360",28.42,68
"012354000384",28.42,85
"012354000520",28.42,81
"012354000612",28.42,16
"012354000636",28.42,7
"012354000681",28.42,83
"012354000704",28.42,5
"012354000711",28.42,4
"012354000728",28.42,84
"012354000735",28.42,95
"012354000773",28.42,24
"012354000995",28.42,49
"012354001046",28.42,75
"012354001077",28.42,69
"012354001107",28.42,90
"012354001114",28.42,97
"012354001121",28.42,0
"012354001275",28.42,45
"012354001350",28.42,80
"012354001459",28.42,63
"012354001466",28.42,3
"012354001602",28.42,6
"012354001688",28.42,23
"012354001732",28.42,23
"012354001848",28.42,75
"012354001930",28.42,9
"012354001947",28.42,28
"012354002036",28.42,84
"012354002432",28.42,40
"012354002449",28.42,93
"012354004290",28.42,1
"012354005006",28.42,52
"012354010000",28.42,46
"012354010017",28.42,95
"012354010031",28.42,81
"012354010048",28.42,49
"012354010062",28.42,22
"012354010079",28.42,3
"012354010093",28.42,18
"012354010109",28.42,75
"012354010123",28.42,78
"012354010147",28.42,6
"012354010154",28.42,31
"012354010161",28.42,25
"012354010178",28.42,10
"012354010185",28.42,94
"012354010208",28.42,93
"012354010215",28.42,14
"012354010222",28.42,80
"012354010239",28.42,13
"012354010246",28.42,41
"012354010253",28.42,61
"012354010277",28.42,2
"012354010284",28.42,45
"012354010291",28.42,42
"012354010314",28.42,32
"012354010321",28.42,6
"012354010345",28.42,51
"012354010352",28.42,71
"012354010369",28.42,22
"012354010376",28.42,93
"012354010383",28.42,23
"012354013926",28.42,33
"012354013933",28.42,4
"012354024489",28.42,24
"012354036659",28.42,99
"012354036840",28.42,63
"012354040007",28.42,72
"012354041004",28.42,52
"012354042001",28.42,32
"012354043008",28.42,20
"012354043213",28.42,32
"012354045859",28.42,92
"012354045873",28.42,22
"012354050006",28.42,21
"012354051003",28.42,79
"012354051690",28.42,97
"012354051911",28.42,14
"012354052000",28.42,46
"012354052109",28.42,82
"012354060326",28.42,49
"012354060548",28.42,76
"012354060753",28.42,12
"012354060807",28.42,76
"012354061101",28.42,53
"012354071018",28.42,78
"012354071025",28.42,1
"012354071049",28.42,6
"012354071056",28.42,45
"012354071070",28.42,38
"012354071087",28.42,10
"012354071094",28.42,70
"012354071100",28.42,15
"012354071117",28.42,68
"012354071162",28.42,18
"012354071209",28.42,3
"012354071223",28.42,37
"012354071254",28.42,36
"012354071308",28.42,69
"012354071339",28.42,83
"012354071346",28.42,2
"012354071414",28.42,61
"012354071445",28.42,73
"012354071452",28.42,14
"012354071476",28.42,37
"012354071506",28.42,36
"012354071537",28.42,99
"012354071544",28.42,6
"012354071551",28.42,1
"012354071582",28.42,1
"012354071636",28.42,35
"012354071643",28.42,36
"012354071681",28.42,54
"012354071704",28.42,66
"012354071766",28.42,80
"012354071773",28.42,24
"012354071780",28.42,54
"012354071797",28.42,98
"012354071834",28.42,50
"012354071919",28.42,2
"012354071933",28.42,95
"012354071940",28.42,86
"012354071988",28.42,10
"012354071995",28.42,54
"012354072107",28.42,83
"012354072251",28.42,41
"012354072374",28.42,75
"012354072398",28.42,50
"012354072435",28.42,10
"012354072534",28.42,15
"012354072541",28.42,31
"012354072558",28.42,36
"012354072565",28.42,87
"012354072572",28.42,81
"012354072602",28.42,17
"012354072619",28.42,89
"012354076044",28.42,75
"012354076051",28.42,67
"012354076105",28.42,28
"012354076112",28.42,27
"012354076556",28.42,67
"012354078680",28.42,31
"012354081734",28.42,32
"012354081796",28.42,74
"012354081826",28.42,30
"012354081840",28.42,22
"012354081857",28.42,82
"012354081864",28.42,58
"012354087637",28.42,64
"012354087644",28.42,1
"012354087651",28.42,53
"012354087699",28.42,85
"012354087705",28.42,38
"012354087712",28.42,5
"012354087729",28.42,19
"012354087774",28.42,59
"012354087804",28.42,51
"012354087828",28.42,6
"012354088160",28.42,58
"012354088429",28.42,97
"012354088467",28.42,20
"012354088511",28.42,92
"012354088559",28.42,87
"012354089303",28.42,48
"012354089310",28.42,85
"012354089358",28.42,85
"012354089624",28.42,71
"012354089983",28.42,31
"012354089990",28.42,1
"012354090002",28.42,64
"012354090019",28.42,76
"012354099142",28.42,76
"012354099180",28.42,4
"012354099227",28.42,51
"012354099265",28.42,66
"012354099302",28.42,12
"012354099340",28.42,4
"012354099364",28.42,6
"012354104464",28.42,65
"012354104518",28.42,40
"012354105577",28.42,76
"012354105621",28.42,58
"012354105638",28.42,23
"012354105652",28.42,22
"012354111011",28.42,1
"012354111028",28.42,95
"012354198814",28.42,78
"012354198821",28.42,53
"012354198838",28.42,85
"012354199200",28.42,49
"012354199217",28.42,78
"012354199224",28.42,77
"012354199262",28.42,21
"012354199279",28.42,9
"012354199286",28.42,82
"012354199293",28.42,53
"012354199309",28.42,31
"012354199354",28.42,38
"012354201002",28.42,57
"012354201019",28.42,87
"012354201057",28.42,0
"012354201255",28.42,25
"012354401105",28.42,41
"012354401303",28.42,52
"012354501256",28.42,3
"012354601109",28.42,36
"012354601208",28.42,96
"012354724372",28.42,87
"012354724389",28.42,95
"012354724396",28.42,75
"012354801202",28.42,65
"012354801509",28.42,87
"012354801608",28.42,73
"012354802605",28.42,93
"012354802902",28.42,61
"012404000050",28.42,89
"012404000067",28.42,88
"012404000074",28.42,25
"012404000081",28.42,44
"012404000098",28.42,54
"012404000104",28.42,50
"012404000111",28.42,60
"012404000128",28.42,83
"012404000135",28.42,94
"012404000166",28.42,49
"012404000203",28.42,61
"012404000210",28.42,12
"012404000357",28.42,63
"012404000555",28.42,88
"012485150002",28.42,6
"012485300025",28.42,3
"012485300988",28.42,92
"012485300995",28.42,64
"012485330022",28.42,60
"012485400008",28.42,47
"012485400022",28.42,32
"012485400992",28.42,57
"012485440028",28.42,53
"012485600026",28.42,0
"012485660020",28.42,11
"012485700009",28.42,28
"012485700979",28.42,66
"012485700986",28.42,80
"012485700993",28.42,14
"012485770026",28.42,50
"012485808026",28.42,53
"012485880022",28.42,73
"012485900003",28.42,20
"012485900027",28.42,29
"012485900980",28.42,96
"012485990028",28.42,92
"012584000031",28.42,39
"012584000055",28.42,35
