UPC,Price,AvailableQty
"008706235528",26.76,75
"008933990016",26.76,43
"008933990030",26.76,84
"008933990184",26.76,49
"008933990207",26.76,72
"009071100015",26.76,29
"009071100022",26.76,3
"009071100046",26.76,57
"009071100053",26.76,6
"009071100060",26.76,52
"009071100077",26.76,86
"009071100084",26.76,26
"009071100107",26.76,83
"009071100114",26.76,1
"009071100169",26.76,47
"009071100176",26.76,67
"009071100190",26.76,98
"009071100206",26.76,97
"009071100220",26.76,42
"009071100251",26.76,19
"009071100268",26.76,40
"009071200012",26.76,12
"009071200036",26.76,81
"009071200067",26.76,63
"009071200074",26.76,65
"009071200081",26.76,87
"009273007006",26.76,54
"009273017012",26.76,80
"009273027011",26.76,94
"009273037003",26.76,48
"009273047002",26.76,81
"009273047125",26.76,36
"009273047132",26.76,52
"009273077009",26.76,35
"009273097892",26.76,0
"009273127995",26.76,8
"009273137116",26.76,11
"009273137123",26.76,66
"009273137130",26.76,62
"009273137987",26.76,68
"009273147993",26.76,1
"009273155998",26.76,69
"009273167007",26.76,97
"009273177129",26.76,96
"009273197066",26.76,50
"009273197134",26.76,99
"009273197141",26.76,98
"009273207123",26.76,52
"009273207130",26.76,77
"009273227121",26.76,86
"009273227138",26.76,60
"009385100008",26.76,88
"009385100015",26.76,57
"009385100978",26.76,20
"009385100985",26.76,69
"009385100992",26.76,45
"009385108004",26.76,66
"009385108981",26.76,84
"009385108998",26.76,69
"009385109001",26.76,64
"009385110007",26.76,18
"009385110991",26.76,96
"009385200968",26.76,36
"009385200975",26.76,74
"009385200982",26.76,74
"009385200999",26.76,35
"009385202559",26.76,20
"009385202771",26.76,57
"009385202801",26.76,20
"009385205017",26.76,31
"009385208001",26.76,14
"009385208995",26.76,33
"009385210950",26.76,36
"009385210981",26.76,42
"009385210998",26.76,35
"009385290013",26.76,81
"009385300965",26.76,43
"009385300972",26.76,37
"009385300989",26.76,53
"009385300996",26.76,89
"009385310957",26.76,11
"009385310964",26.76,52
"009385310988",26.76,80
"009385310995",26.76,6
"009385400009",26.76,94
"009385400016",26.76,42
"009385500013",26.76,73
"009385600003",26.76,21
"009385610019",26.76,25
"009385660007",26.76,29
"009385806016",26.76,45
"009385901018",26.76,65
"009385990012",26.76,61
"009450031091",26.76,58
"009450031190",26.76,75
"009450031299",26.76,13
"009460000018",26.76,25
"009460000025",26.76,25
"009460000032",26.76,10
"009460000056",26.76,12
"009460000063",26.76,44
"009460000070",26.76,48
"009460000087",26.76,7
"009460000094",26.76,78
"009460000100",26.76,11
"009460000124",26.76,86
"009460000131",26.76,23
"009460000148",26.76,30
"009460000155",26.76,70
"009460000179",26.76,88
"009460000247",26.76,85
"009460000261",26.76,1
"009460000285",26.76,87
"009460000315",26.76,84
"009460000322",26.76,37
"009460000339",26.76,70
"009460000377",26.76,21
"009460000391",26.76,38
"009460000551",26.76,6
"009460002012",26.76,59
"010006202452",26.76,40
"010086100471",26.76,60
"010086100921",26.76,36
"010086101171",26.76,70
"010086101300",26.76,62
"010086101379",26.76,96
"010086101386",26.76,56
"010086101393",26.76,78
"010086101416",26.76,62
"010086101539",26.76,49
"010086101782",26.76,26
"010086101812",26.76,76
"010086101850",26.76,15
"010086101867",26.76,48
"010086102000",26.76,6
"010086102505",26.76,38
"010086102529",26.76,9
"010086103403",26.76,56
"010086103410",26.76,49
"010086103434",26.76,74
"010086103441",26.76,49
"010086103458",26.76,55
"010086103717",26.76,19
"010086103823",26.76,19
"010086103830",26.76,74
"010086103847",26.76,90
"010086103854",26.76,3
"010086104035",26.76,67
"010086105360",26.76,35
"010242120015",26.76,55
"010242120022",26.76,35
"010242120190",26.76,98
"010242120251",26.76,38
"010242120268",26.76,32
"010465008909",26.76,15
"010465109002",26.76,77
"010465109019",26.76,28
"010465119605",26.76,54
"010465139306",26.76,67
"010465208507",26.76,68
"010465208903",26.76,93
"010465208910",26.76,21
"010465208927",26.76,16
"010465218902",26.76,25
"010465228802",26.76,6
"010465228901",26.76,57
"010465229502",26.76,34
"010465229908",26.76,83
"010465238900",26.76,95
"010465329011",26.76,92
"010465349101",26.76,77
"010465449412",26.76,63
"010465500403",26.76,56
"010465520500",26.76,53
"010465530509",26.76,66
"010465709400",26.76,10
"010465709509",26.76,64
"010465709608",26.76,16
"010465709622",26.76,20
"010465809209",26.76,46
"010465819208",26.76,81
"010465829009",26.76,40
"010465829023",26.76,39
"010465839107",26.76,18
"010465849601",26.76,53
"010465869302",26.76,9
"010465909008",26.76,93
"010642111484",26.76,68
"010642400144",26.76,39
"010642402124",26.76,2
"010986000017",26.76,33
"010986000024",26.76,10
"010986002219",26.76,37
"010986002226",26.76,36
"010986002509",26.76,95
"010986002516",26.76,4
"010986002608",26.76,9
"010986002615",26.76,82
"010986002653",26.76,40
"010986002707",26.76,71
"010986002806",26.76,44
"010986002813",26.76,4
"010986002905",26.76,89
"010986002912",26.76,58
"010986003032",26.76,25
"010986003056",26.76,19
"010986003063",26.76,76
"010986003087",26.76,50
"010986003094",26.76,47
"010986003629",26.76,37
"010986004084",26.76,60
"010986005029",26.76,27
"010986006026",26.76,0
"010986006125",26.76,31
"010986006224",26.76,62
"010986007634",26.76,90
"010986007641",26.76,87
"010986007900",26.76,65
"010986010016",26.76,32
"010986010023",26.76,62
"010986010030",26.76,58
"010986010047",26.76,56
"010986010054",26.76,21
"010986010061",26.76,76
"010986010078",26.76,91
"010986010085",26.76,39
"010986010092",26.76,36
"010986010108",26.76,75
"010986010122",26.76,85
"010986010139",26.76,6
"010986092067",26.76,51
"011011011022",26.76,14
"011011011244",26.76,55
"011034500008",26.76,31
"011034500039",26.76,25
"011034500046",26.76,65
"011034500053",26.76,17
"011034500077",26.76,64
"011034500091",26.76,48
"011034500121",26.76,88
"011034500138",26.76,10
"011034500282",26.76,45
"011034500350",26.76,72
"011034500374",26.76,28
"011034500381",26.76,92
"011034501005",26.76,74
"011034501012",26.76,8
"011034501029",26.76,22
"011034503801",26.76,56
"011034503818",26.76,3
"011034503825",26.76,34
"011034503832",26.76,30
"011034515408",26.76,51
"011034981043",26.76,51
"011152038582",26.76,23
"011152844879",26.76,71
"011373000580",26.76,57
"011373000597",26.76,56
"011373000603",26.76,77
"011373000627",26.76,27
"011373000634",26.76,1
"011373001006",26.76,46
"011373001792",26.76,23
"011373003482",26.76,66
"011373003703",26.76,98
"011373006452",26.76,75
"011408000134",26.76,90
"011408000158",26.76,44
"011408000165",26.76,29
"011408000189",26.76,93
"011408000219",26.76,81
"011408000226",26.76,4
"011408000240",26.76,78
"011408000271",26.76,37
"011408000325",26.76,20
"011408000356",26.76,95
"011408000387",26.76,47
"011422001117",26.76,63
"011422002114",26.76,21
"011443220313",26.76,16
"011443220320",26.76,47
"011443220405",26.76,81
"011443220412",26.76,5
"011443220429",26.76,47
"011443220443",26.76,29
"011443220450",26.76,59
"011443220481",26.76,58
"011443250570",26.76,84
"011443260104",26.76,98
"011443260111",26.76,28
"011443260128",26.76,30
"011443260135",26.76,2
"011443260142",26.76,64
"011443260159",26.76,92
"011443260166",26.76,87
"011443260173",26.76,47
"011443260227",26.76,49
"011443260234",26.76,74
"011443271032",26.76,32
"011443321010",26.76,96
"011452045549",26.76,39
"011452045556",26.76,40
"011452045563",26.76,60
"011452045570",26.76,12
"011452045792",26.76,2
"011452045808",26.76,61
"011452045815",26.76,60
"011452045822",26.76,1
"011472107500",26.76,43
"011472107555",26.76,95
"011472207507",26.76,94
"011472317503",26.76,84
"011472317510",26.76,8
"011472327502",26.76,5
"011472507515",26.76,35
"011472507522",26.76,59
"011472507560",26.76,10
"011472507577",26.76,33
"011472517507",26.76,48
"011472517576",26.76,43
"011472527506",26.76,22
"011472527520",26.76,53
"011472607505",26.76,5
"011472607512",26.76,69
"011472617504",26.76,58
"011472717501",26.76,49
"011472807509",26.76,92
"011607041754",26.76,86
"011607042751",26.76,40
"011607207501",26.76,8
"011607800214",26.76,16
"011607800757",26.76,78
"011607802751",26.76,49
"011607819759",26.76,24
"011607870750",26.76,73
"011628017004",26.76,47
"011628017967",26.76,77
"011628017974",26.76,23
"011628017981",26.76,61
"011628017998",26.76,40
"011628111009",26.76,63
"011628111016",26.76,8
"011628111979",26.76,15
"011628111986",26.76,66
"011628111993",26.76,41
"011628113959",26.76,52
"011628200970",26.76,38
"011628222002",26.76,9
"011628222019",26.76,87
"011628252832",26.76,57
"011628314004",26.76,15
"011628314950",26.76,4
"011628314981",26.76,37
"011628314998",26.76,35
"011628328636",26.76,29
"011628333029",26.76,38
"011628334354",26.76,29
"011628334996",26.76,25
"011628701002",26.76,12
"011628701026",26.76,95
"011628701989",26.76,1
"011628701996",26.76,68
"011628821960",26.76,54
"011628821977",26.76,10
"011628821984",26.76,43
"011668000011",26.76,98
"011668000127",26.76,46
"011668010133",26.76,92
"011668010225",26.76,0
"011668030926",26.76,62
"011668040727",26.76,65
"011668050122",26.76,28
"011668060220",26.76,97
"011668140014",26.76,65
"011668880125",26.76,95
"011668880323",26.76,12
"011668880620",26.76,91
"011668900229",26.76,72
"011668910426",26.76,50
"011668910723",26.76,46
"011668920128",26.76,40
"011668920142",26.76,87
"011668930158",26.76,49
"011668930165",26.76,68
"011699005825",26.76,10
"011699005870",26.76,66
"011699005894",26.76,61
"011699005900",26.76,39
"011699005917",26.76,51
"011699006198",26.76,71
"011699006204",26.76,45
"011699006228",26.76,57
"011699006358",26.76,51
"011699006846",26.76,37
"011699006976",26.76,91
"011699007126",26.76,29
"011699007249",26.76,43
"011699007737",26.76,39
"011699007744",26.76,34
"011699007843",26.76,31
"011699007850",26.76,44
"011699007867",26.76,49
"011699007874",26.76,11
"011699007904",26.76,63
"011699007928",26.76,43
"011699007959",26.76,48
"011699008109",26.76,54
"011699008116",26.76,83
"011699008147",26.76,72
"011699008154",26.76,94
"011699008222",26.76,81
"011699008284",26.76,39
"011699008437",26.76,71
"011699008475",26.76,38
"011699008581",26.76,28
"011699008642",26.76,4
"011699008703",26.76,13
"011699008741",26.76,97
"011699008758",26.76,17
"011699008895",26.76,22
"011699008918",26.76,41
"011699008956",26.76,52
"011699008963",26.76,59
"011699008994",26.76,75
"011699009014",26.76,64
"011699009120",26.76,36
"011699009168",26.76,16
"011699009175",26.76,29
"011699009205",26.76,64
"011699009243",26.76,45
"011699009281",26.76,61
"011699009311",26.76,58
"011699009328",26.76,85
"011699010485",26.76,74
"011699010515",26.76,50
"011699010782",26.76,42
"011699011055",26.76,78
"011699011093",26.76,80
"011699011383",26.76,90
"011699011390",26.76,96
"011699011406",26.76,81
"011699012632",26.76,86
"011699012762",26.76,17
"011699012908",26.76,31
"011699013196",26.76,73
"011699013264",26.76,45
"011699013424",26.76,79
"011699013431",26.76,8
"011699013813",26.76,63
"011699014124",26.76,87
"011699014933",26.76,5
"011699015114",26.76,36
"011699015121",26.76,70
"011699015183",26.76,14
"011699015190",26.76,43
"011699015442",26.76,57
"011699015657",26.76,98
"011699015725",26.76,23
"011699015794",26.76,36
"011699015817",26.76,64
"011699015824",26.76,3
"011699016043",26.76,30
"011699016050",26.76,35
"011699016148",26.76,54
"011699016395",26.76,27
"011699016401",26.76,30
"011699016418",26.76,75
"011699016425",26.76,51
"011699016746",26.76,82
"011699016821",26.76,2
"011699017149",26.76,8
"011699017156",26.76,67
"011699017828",26.76,99
"011699102203",26.76,22
"011721027504",26.76,11
"011721037503",26.76,68
"011721107503",26.76,53
"011721207500",26.76,23
"011721407504",26.76,13
"011721750013",26.76,61
"011721750020",26.76,33
"011721750037",26.76,18
"011721750044",26.76,3
"011721750068",26.76,28
"011721750075",26.76,10
"011721750082",26.76,53
"011721750099",26.76,23
"011721975003",26.76,30
"011792995092",26.76,11
"011792995603",26.76,87
"011811111113",26.76,97
"011811111120",26.76,49
"011811111137",26.76,70
"011811111199",26.76,17
"011811111212",26.76,26
"011852029514",26.76,41
"011852039414",26.76,1
"011852039421",26.76,69
"011852039438",26.76,18
"011852040311",26.76,89
"011852049413",26.76,58
"011852049420",26.76,67
"011852079519",26.76,87
"011852090217",26.76,30
"011852100114",26.76,57
"011901018827",26.76,83
"011901028826",26.76,0
"011901039020",26.76,8
"011901089124",26.76,90
"011901098829",26.76,63
"011901139126",26.76,29
"011901149125",26.76,21
"011901158813",26.76,86
"011901158820",26.76,42
"011901189824",26.76,66
"011901229520",26.76,94
"011901249627",26.76,54
"011901289821",26.76,72
"012086003417",26.76,80
"012086005282",26.76,16
"012086005718",26.76,34
"012086005756",26.76,0
"012086007187",26.76,36
"012086007514",26.76,37
"012086007767",26.76,80
"012086007774",26.76,52
"012086007798",26.76,8
"012086007804",26.76,40
"012086007811",26.76,17
"012086007835",26.76,92
"012086007842",26.76,55
"012086007865",26.76,66
"012086007873",26.76,93
"012086007897",26.76,18
"012086007934",26.76,49
"012086007965",26.76,21
"012086008139",26.76,30
"012086008351",26.76,37
"012086008368",26.76,83
"012086008672",26.76,17
"012086010033",26.76,68
"012086274411",26.76,22
"012086304019",26.76,14
"012086312014",26.76,65
"012086313318",26.76,45
"012086313325",26.76,62
"012086313516",26.76,0
"012086313912",26.76,76
"012086318016",26.76,18
"012086322013",26.76,52
"012086322112",26.76,7
"012086322211",26.76,61
"012086322310",26.76,2
"012086323010",26.76,0
"012086323614",26.76,43
"012086325519",26.76,54
"012086331015",26.76,52
"012086341014",26.76,44
"012086342110",26.76,71
"012086351013",26.76,73
"012086352010",26.76,66
"012086352041",26.76,96
"012086353017",26.76,71
"012086354113",26.76,52
"012086361012",26.76,71
"012086401336",26.76,34
"012086413735",26.76,18
"012086444616",26.76,61
"012086471612",26.76,45
"012086494314",26.76,73
"012086496714",26.76,77
"012086500817",26.76,18
"012086506116",26.76,39
"012086507014",26.76,46
"012086507915",26.76,12
"012086511318",26.76,66
"012086511417",26.76,9
"012086515019",26.76,74
"012086515613",26.76,27
"012086522017",26.76,44
"012086525513",26.76,40
"012086527012",26.76,7
"012086534010",26.76,57
"012086541117",26.76,66
"012086542114",26.76,91
"012086543111",26.76,97
"012086543814",26.76,63
"012086554117",26.76,98
"012086556012",26.76,94
"012086556715",26.76,33
"012086558610",26.76,75
"012086572715",26.76,58
"012086572913",26.76,59
"012086573019",26.76,50
"012086575211",26.76,52
"012086575310",26.76,66
"012086575518",26.76,13
"012086579417",26.76,91
"012086579516",26.76,10
"012086579615",26.76,18
"012086579813",26.76,71
"012086581410",26.76,30
"012086594014",26.76,99
"012086595110",26.76,26
"012086596810",26.76,84
"012086600913",26.76,39
"012086601019",26.76,13
"012086661310",26.76,91
"012086661419",26.76,96
"012086669118",26.76,18
"012086669217",26.76,21
"012086669316",26.76,89
"012086669415",26.76,56
"012086695513",26.76,27
"012086696312",26.76,50
"012086707711",26.76,71
"012086723810",26.76,8
"012086724015",26.76,96
"012086725012",26.76,47
"012086726118",26.76,45
"012086735516",26.76,20
"012086749711",26.76,92
"012086766510",26.76,5
"012086772818",26.76,54
"012086778711",26.76,51
"012086806117",26.76,15
"012086813412",26.76,76
"012086837012",26.76,43
"012086837029",26.76,13
"012086837036",26.76,95
"012086860218",26.76,11
"012086860225",26.76,20
"012086862816",26.76,85
"012086862823",26.76,75
"012086880414",26.76,75
"012086927713",26.76,3
"012086928819",26.76,61
"012086929519",26.76,58
"012086931017",26.76,38
"012086931116",26.76,22
"012086931215",26.76,10
"012086931352",26.76,10
"012086931413",26.76,27
"012086931512",26.76,48
"012086931819",26.76,93
"012086933615",26.76,36
"012086934216",26.76,78
"012086934315",26.76,3
"012086935916",26.76,29
"012086936012",26.76,62
"012086936418",26.76,57
"012086936715",26.76,45
"012086936739",26.76,35
"012086937217",26.76,48
"012086937613",26.76,90
"012086939112",26.76,48
"012086939211",26.76,70
"012086939815",26.76,27
"012086943515",26.76,57
"012086965319",26.76,21
"012086981517",26.76,39
"012086986611",26.76,6
"012086986925",26.76,51
"012201000215",26.76,77
"012201000277",26.76,21
"012201002806",26.76,0
"012201005418",26.76,30
"012201008525",26.76,91
"012201009058",26.76,13
"012201011280",26.76,93
"012201013857",26.76,73
"012201013888",26.76,57
"012201013895",26.76,61
"012201013901",26.76,98
"012201013918",26.76,10
"012201013932",26.76,15
"012201013949",26.76,17
"012201013956",26.76,78
"012201013963",26.76,32
"012201013970",26.76,34
"012201013987",26.76,35
"012201017411",26.76,14
"012201017879",26.76,71
"012201101011",26.76,94
"012201108010",26.76,12
"012201203012",26.76,31
"012201310017",26.76,23
"012201316019",26.76,84
"012201321013",26.76,83
"012201335010",26.76,37
"012201383066",26.76,59
"012201396318",26.76,95
"012201407274",26.76,22
"012201435017",26.76,58
"012201436014",26.76,9
"012201438018",26.76,77
"012201440011",26.76,75
"012201445887",26.76,44
"012201502016",26.76,72
"012201506014",26.76,27
"012201602013",26.76,16
"012201604017",26.76,86
"012201605014",26.76,52
"012201700016",26.76,24
"012201702010",26.76,93
"012201707015",26.76,29
"012201710015",26.76,82
"012201853019",26.76,0
"012201853033",26.76,71
"012229111115",26.76,78
"012229111139",26.76,9
"012229111153",26.76,87
"012229111214",26.76,68
"012229111238",26.76,22
"012229111276",26.76,31
"012229111290",26.76,85
"012229111337",26.76,89
"012229111535",26.76,29
"012229111573",26.76,7
"012229111832",26.76,31
"012231111011",26.76,14
"012231111035",26.76,99
"012231111110",26.76,71
"012231111134",26.76,5
"012231111196",26.76,18
"012231111271",26.76,56
"012231111295",26.76,7
"012231112674",26.76,31
"012231113510",26.76,44
"012231113978",26.76,24
"012231116979",26.76,17
"012231117099",26.76,38
"012231117136",26.76,12
"012231117150",26.76,82
"012231117174",26.76,16
"012231117198",26.76,35
"012231117532",26.76,78
"012231117556",26.76,53
"012231117570",26.76,75
"012231117914",26.76,21
"012231118119",26.76,15
"012231118157",26.76,3
"012231118676",26.76,96
"012231118737",26.76,64
"012301000269",26.76,80
"012301000306",26.76,44
"012301000313",26.76,45
"012301000320",26.76,76
"012301000344",26.76,99
"012301000399",26.76,67
"012301000405",26.76,2
"012301000429",26.76,46
"012301000443",26.76,99
"012301000450",26.76,9
"012301000498",26.76,66
"012301000511",26.76,7
"012301000542",26.76,46
"012301000573",26.76,22
"012301000665",26.76,90
"012301000726",26.76,10
"012301000818",26.76,3
"012301000832",26.76,18
"012301000863",26.76,72
"012301000948",26.76,41
"012301000962",26.76,34
"012301000993",26.76,45
"012324000185",26.76,94
"012324000192",26.76,18
"012324000208",26.76,81
"012324000222",26.76,81
"012324000239",26.76,74
"012324000246",26.76,18
"012324000260",26.76,7
"012324000277",26.76,77
"012324000338",26.76,57
"012324000352",26.76,40
"012324000376",26.76,74
"012324000383",26.76,50
"012324000468",26.76,13
"012324000482",26.76,1
"012354000018",26.76,17
"012354000025",26.76,63
"012354000032",26.76,81
"012354000049",26.76,51
"012354000056",26.76,73
"012354000094",26.76,8
"012354000100",26.76,13
"012354000131",26.76,69
"012354000148",26.76,44
"012354000193",26.76,92
"012354000209",26.76,52
"012354000216",26.76,93
"012354000223",26.76,28
"012354000230",26.76,3
"012354000247",26.76,95
"012354000315",26.76,78
"012354000346",26.76,45
"012354000360",26.76,87
"012354000384",26.76,65
"012354000520",26.76,21
"012354000612",26.76,58
"012354000636",26.76,33
"012354000681",26.76,36
"012354000704",26.76,81
"012354000711",26.76,51
"012354000728",26.76,40
"012354000735",26.76,68
"012354000773",26.76,32
"012354000995",26.76,8
"012354001046",26.76,44
"012354001077",26.76,21
"012354001107",26.76,32
"012354001114",26.76,44
"012354001121",26.76,20
"012354001275",26.76,72
"012354001350",26.76,59
"012354001459",26.76,73
"012354001466",26.76,50
"012354001602",26.76,13
"012354001688",26.76,9
"012354001732",26.76,46
"012354001848",26.76,91
"012354001930",26.76,45
"012354001947",26.76,49
"012354002036",26.76,23
"012354002432",26.76,6
"012354002449",26.76,59
"012354004290",26.76,46
"012354005006",26.76,63
"012354010000",26.76,90
"012354010017",26.76,61
"012354010031",26.76,50
"012354010048",26.76,35
"012354010062",26.76,26
"012354010079",26.76,83
"012354010093",26.76,86
"012354010109",26.76,19
"012354010123",26.76,97
"012354010147",26.76,1
"012354010154",26.76,57
"012354010161",26.76,59
"012354010178",26.76,69
"012354010185",26.76,28
"012354010208",26.76,94
"012354010215",26.76,12
"012354010222",26.76,32
"012354010239",26.76,9
"012354010246",26.76,88
"012354010253",26.76,5
"012354010277",26.76,41
"012354010284",26.76,43
"012354010291",26.76,47
"012354010314",26.76,55
"012354010321",26.76,76
"012354010345",26.76,75
"012354010352",26.76,60
"012354010369",26.76,27
"012354010376",26.76,64
"012354010383",26.76,52
"012354013926",26.76,94
"012354013933",26.76,4
"012354024489",26.76,86
"012354036659",26.76,49
"012354036840",26.76,24
"012354040007",26.76,36
"012354041004",26.76,40
"012354042001",26.76,90
"012354043008",26.76,77
"012354043213",26.76,14
"012354045859",26.76,24
"012354045873",26.76,98
"012354050006",26.76,47
"012354051003",26.76,20
"012354051690",26.76,79
"012354051911",26.76,99
"012354052000",26.76,75
"012354052109",26.76,25
"012354060326",26.76,30
"012354060548",26.76,57
"012354060753",26.76,23
"012354060807",26.76,94
"012354061101",26.76,47
"012354071018",26.76,87
"012354071025",26.76,63
"012354071049",26.76,93
"012354071056",26.76,26
"012354071070",26.76,67
"012354071087",26.76,13
"012354071094",26.76,31
"012354071100",26.76,58
"012354071117",26.76,12
"012354071162",26.76,76
"012354071209",26.76,61
"012354071223",26.76,64
"012354071254",26.76,64
"012354071308",26.76,22
"012354071339",26.76,34
"012354071346",26.76,12
"012354071414",26.76,95
"012354071445",26.76,15
"012354071452",26.76,89
"012354071476",26.76,12
"012354071506",26.76,21
"012354071537",26.76,46
"012354071544",26.76,39
"012354071551",26.76,57
"012354071582",26.76,28
"012354071636",26.76,8
"012354071643",26.76,94
"012354071681",26.76,45
"012354071704",26.76,15
"012354071766",26.76,98
"012354071773",26.76,55
"012354071780",26.76,46
"012354071797",26.76,45
"012354071834",26.76,30
"012354071919",26.76,32
"012354071933",26.76,21
"012354071940",26.76,11
"012354071988",26.76,65
"012354071995",26.76,21
"012354072107",26.76,76
"012354072251",26.76,9
"012354072374",26.76,65
"012354072398",26.76,95
"012354072435",26.76,8
"012354072534",26.76,35
"012354072541",26.76,48
"012354072558",26.76,88
"012354072565",26.76,22
"012354072572",26.76,17
"012354072602",26.76,55
"012354072619",26.76,9
"012354076044",26.76,60
"012354076051",26.76,18
"012354076105",26.76,87
"012354076112",26.76,97
"012354076556",26.76,1
"012354078680",26.76,52
"012354081734",26.76,1
"012354081796",26.76,14
"012354081826",26.76,56
"012354081840",26.76,92
"012354081857",26.76,22
"012354081864",26.76,55
"012354087637",26.76,64
"012354087644",26.76,26
"012354087651",26.76,92
"012354087699",26.76,44
"012354087705",26.76,83
"012354087712",26.76,90
"012354087729",26.76,86
"012354087774",26.76,37
"012354087804",26.76,38
"012354087828",26.76,32
"012354088160",26.76,19
"012354088429",26.76,55
"012354088467",26.76,59
"012354088511",26.76,49
"012354088559",26.76,85
"012354089303",26.76,10
"012354089310",26.76,45
"012354089358",26.76,18
"012354089624",26.76,10
"012354089983",26.76,78
"012354089990",26.76,35
"012354090002",26.76,56
"012354090019",26.76,91
"012354099142",26.76,11
"012354099180",26.76,45
"012354099227",26.76,42
"012354099265",26.76,14
"012354099302",26.76,5
"012354099340",26.76,48
"012354099364",26.76,13
"012354104464",26.76,26
"012354104518",26.76,48
"012354105577",26.76,71
"012354105621",26.76,66
"012354105638",26.76,65
"012354105652",26.76,84
"012354111011",26.76,27
"012354111028",26.76,81
"012354198814",26.76,79
"012354198821",26.76,34
"012354198838",26.76,26
"012354199200",26.76,47
"012354199217",26.76,89
"012354199224",26.76,91
"012354199262",26.76,4
"012354199279",26.76,30
"012354199286",26.76,62
"012354199293",26.76,68
"012354199309",26.76,96
"012354199354",26.76,32
"012354201002",26.76,88
"012354201019",26.76,44
"012354201057",26.76,94
"012354201255",26.76,75
"012354401105",26.76,8
"012354401303",26.76,50
"012354501256",26.76,4
"012354601109",26.76,74
"012354601208",26.76,89
"012354724372",26.76,28
"012354724389",26.76,55
"012354724396",26.76,66
"012354801202",26.76,2
"012354801509",26.76,87
"012354801608",26.76,64
"012354802605",26.76,75
"012354802902",26.76,15
"012404000050",26.76,95
"012404000067",26.76,90
"012404000074",26.76,41
"012404000081",26.76,6
"012404000098",26.76,10
"012404000104",26.76,32
"012404000111",26.76,40
"012404000128",26.76,66
"012404000135",26.76,65
"012404000166",26.76,55
"012404000203",26.76,67
"012404000210",26.76,56
"012404000357",26.76,47
"012404000555",26.76,61
"012485150002",26.76,48
"012485300025",26.76,94
"012485300988",26.76,20
"012485300995",26.76,77
"012485330022",26.76,48
"012485400008",26.76,82
"012485400022",26.76,49
"012485400992",26.76,31
"012485440028",26.76,22
"012485600026",26.76,19
"012485660020",26.76,64
"012485700009",26.76,18
"012485700979",26.76,59
"012485700986",26.76,87
"012485700993",26.76,75
"012485770026",26.76,14
"012485808026",26.76,98
"012485880022",26.76,57
"012485900003",26.76,91
"012485900027",26.76,13
"012485900980",26.76,70
"012485990028",26.76,89
"012584000031",26.76,53
"012584000055",26.76,70
