UPC,Price,AvailableQty
"011607819759",38.43,30
"011607870750",38.43,59
"011628017004",38.43,4
"011628017967",38.43,76
"011628017974",38.43,42
"011628017981",38.43,17
"011628017998",38.43,71
"011628111009",38.43,46
"011628111016",38.43,12
"011628111979",38.43,7
"011628111986",38.43,23
"011628111993",38.43,98
"011628113959",38.43,41
"011628200970",38.43,98
"011628222002",38.43,20
"011628222019",38.43,3
"011628252832",38.43,66
"011628314004",38.43,47
"011628314950",38.43,66
"011628314981",38.43,65
"011628314998",38.43,24
"011628328636",38.43,42
"011628333029",38.43,19
"011628334354",38.43,75
"011628334996",38.43,14
"011628701002",38.43,71
"011628701026",38.43,89
"011628701989",38.43,51
"011628701996",38.43,40
"011628821960",38.43,19
"011628821977",38.43,20
"011628821984",38.43,0
"011668000011",38.43,25
"011668000127",38.43,80
"011668010133",38.43,19
"011668010225",38.43,55
"011668030926",38.43,78
"011668040727",38.43,12
"011668050122",38.43,49
"011668060220",38.43,98
"011668140014",38.43,12
"011668880125",38.43,56
"011668880323",38.43,22
"011668880620",38.43,91
"011668900229",38.43,2
"011668910426",38.43,36
"011668910723",38.43,89
"011668920128",38.43,98
"011668920142",38.43,8
"011668930158",38.43,16
"011668930165",38.43,58
"011699005825",38.43,8
"011699005870",38.43,33
"011699005894",38.43,44
"011699005900",38.43,59
"011699005917",38.43,98
"011699006198",38.43,99
"011699006204",38.43,69
"011699006228",38.43,7
"011699006358",38.43,82
"011699006846",38.43,55
"011699006976",38.43,35
"011699007126",38.43,72
"011699007249",38.43,45
"011699007737",38.43,99
"011699007744",38.43,57
"011699007843",38.43,42
"011699007850",38.43,92
"011699007867",38.43,18
"011699007874",38.43,68
"011699007904",38.43,51
"011699007928",38.43,22
"011699007959",38.43,74
"011699008109",38.43,43
"011699008116",38.43,39
"011699008147",38.43,52
"011699008154",38.43,0
"011699008222",38.43,37
"011699008284",38.43,93
"011699008437",38.43,54
"011699008475",38.43,95
"011699008581",38.43,64
"011699008642",38.43,94
"011699008703",38.43,18
"011699008741",38.43,48
"011699008758",38.43,48
"011699008895",38.43,50
"011699008918",38.43,52
"011699008956",38.43,64
"011699008963",38.43,91
"011699008994",38.43,3
"011699009014",38.43,60
"011699009120",38.43,34
"011699009168",38.43,89
"011699009175",38.43,44
"011699009205",38.43,98
"011699009243",38.43,53
"011699009281",38.43,99
"011699009311",38.43,63
"011699009328",38.43,1
"011699010485",38.43,47
"011699010515",38.43,75
"011699010782",38.43,37
"011699011055",38.43,60
"011699011093",38.43,55
"011699011383",38.43,57
"011699011390",38.43,44
"011699011406",38.43,16
"011699012632",38.43,87
"011699012762",38.43,78
"011699012908",38.43,90
"011699013196",38.43,24
"011699013264",38.43,11
"011699013424",38.43,68
"011699013431",38.43,35
"011699013813",38.43,3
"011699014124",38.43,21
"011699014933",38.43,48
"011699015114",38.43,41
"011699015121",38.43,82
"011699015183",38.43,52
"011699015190",38.43,51
"011699015442",38.43,22
"011699015657",38.43,42
"011699015725",38.43,76
"011699015794",38.43,91
"011699015817",38.43,73
"011699015824",38.43,33
"011699016043",38.43,84
"011699016050",38.43,26
"011699016148",38.43,89
"011699016395",38.43,63
"011699016401",38.43,46
"011699016418",38.43,92
"011699016425",38.43,70
"011699016746",38.43,40
"011699016821",38.43,23
"011699017149",38.43,88
"011699017156",38.43,41
"011699017828",38.43,1
"011699102203",38.43,65
"011721027504",38.43,84
"011721037503",38.43,83
"011721107503",38.43,6
"011721207500",38.43,37
"011721407504",38.43,60
"011721750013",38.43,22
"011721750020",38.43,9
"011721750037",38.43,15
"011721750044",38.43,58
"011721750068",38.43,24
"011721750075",38.43,54
"011721750082",38.43,42
"011721750099",38.43,69
"011721975003",38.43,59
"011792995092",38.43,21
"011792995603",38.43,80
"011811111113",38.43,52
"011811111120",38.43,74
"011811111137",38.43,83
"011811111199",38.43,34
"011811111212",38.43,25
"011852029514",38.43,70
"011852039414",38.43,86
"011852039421",38.43,17
"011852039438",38.43,45
"011852040311",38.43,76
"011852049413",38.43,68
"011852049420",38.43,79
"011852079519",38.43,2
"011852090217",38.43,85
"011852100114",38.43,10
"011901018827",38.43,85
"011901028826",38.43,14
"011901039020",38.43,18
"011901089124",38.43,67
"011901098829",38.43,22
"011901139126",38.43,85
"011901149125",38.43,2
"011901158813",38.43,28
"011901158820",38.43,89
"011901189824",38.43,7
"011901229520",38.43,65
"011901249627",38.43,36
"011901289821",38.43,46
"012086003417",38.43,90
"012086005282",38.43,72
"012086005718",38.43,0
"012086005756",38.43,57
"012086007187",38.43,66
"012086007514",38.43,9
"012086007767",38.43,21
"012086007774",38.43,10
"012086007798",38.43,85
"012086007804",38.43,41
"012086007811",38.43,3
"012086007835",38.43,17
"012086007842",38.43,40
"012086007865",38.43,19
"012086007873",38.43,45
"012086007897",38.43,25
"012086007934",38.43,45
"012086007965",38.43,89
"012086008139",38.43,40
"012086008351",38.43,76
"012086008368",38.43,21
"012086008672",38.43,2
"012086010033",38.43,55
"012086274411",38.43,13
"012086304019",38.43,51
"012086312014",38.43,92
"012086313318",38.43,25
"012086313325",38.43,83
"012086313516",38.43,44
"012086313912",38.43,35
"012086318016",38.43,86
"012086322013",38.43,54
"012086322112",38.43,39
"012086322211",38.43,71
"012086322310",38.43,46
"012086323010",38.43,5
"012086323614",38.43,65
"012086325519",38.43,44
"012086331015",38.43,70
"012086341014",38.43,70
"012086342110",38.43,78
"012086351013",38.43,54
"012086352010",38.43,75
"012086352041",38.43,87
"012086353017",38.43,29
"012086354113",38.43,82
"012086361012",38.43,99
"012086401336",38.43,0
"012086413735",38.43,30
"012086444616",38.43,82
"012086471612",38.43,10
"012086494314",38.43,41
"012086496714",38.43,82
"012086500817",38.43,4
"012086506116",38.43,66
"012086507014",38.43,83
"012086507915",38.43,65
"012086511318",38.43,41
"012086511417",38.43,82
"012086515019",38.43,46
"012086515613",38.43,61
"012086522017",38.43,98
"012086525513",38.43,91
"012086527012",38.43,91
"012086534010",38.43,45
"012086541117",38.43,53
"012086542114",38.43,67
"012086543111",38.43,41
"012086543814",38.43,93
"012086554117",38.43,81
"012086556012",38.43,11
"012086556715",38.43,19
"012086558610",38.43,79
"012086572715",38.43,30
"012086572913",38.43,60
"012086573019",38.43,7
"012086575211",38.43,38
"012086575310",38.43,44
"012086575518",38.43,37
"012086579417",38.43,4
"012086579516",38.43,16
"012086579615",38.43,46
"012086579813",38.43,51
"012086581410",38.43,72
"012086594014",38.43,38
"012086595110",38.43,0
"012086596810",38.43,46
"012086600913",38.43,63
"012086601019",38.43,75
"012086661310",38.43,8
"012086661419",38.43,68
"012086669118",38.43,22
"012086669217",38.43,0
"012086669316",38.43,71
"012086669415",38.43,44
"012086695513",38.43,44
"012086696312",38.43,64
"012086707711",38.43,55
"012086723810",38.43,73
"012086724015",38.43,88
"012086725012",38.43,58
"012086726118",38.43,66
"012086735516",38.43,65
"012086749711",38.43,86
"012086766510",38.43,91
"012086772818",38.43,64
"012086778711",38.43,99
"012086806117",38.43,70
"012086813412",38.43,6
"012086837012",38.43,99
"012086837029",38.43,4
"012086837036",38.43,48
"012086860218",38.43,81
"012086860225",38.43,87
"012086862816",38.43,23
"012086862823",38.43,59
"012086880414",38.43,79
"012086927713",38.43,54
"012086928819",38.43,87
"012086929519",38.43,34
"012086931017",38.43,97
"012086931116",38.43,42
"012086931215",38.43,20
"012086931352",38.43,39
"012086931413",38.43,47
"012086931512",38.43,57
"012086931819",38.43,39
"012086933615",38.43,45
"012086934216",38.43,87
"012086934315",38.43,58
"012086935916",38.43,88
"012086936012",38.43,21
"012086936418",38.43,59
"012086936715",38.43,61
"012086936739",38.43,63
"012086937217",38.43,46
"012086937613",38.43,15
"012086939112",38.43,43
"012086939211",38.43,86
"012086939815",38.43,54
"012086943515",38.43,9
"012086965319",38.43,25
"012086981517",38.43,84
"012086986611",38.43,97
"012086986925",38.43,5
"012201000215",38.43,36
"012201000277",38.43,43
"012201002806",38.43,16
"012201005418",38.43,32
"012201008525",38.43,60
"012201009058",38.43,11
"012201011280",38.43,56
"012201013857",38.43,38
"012201013888",38.43,52
"012201013895",38.43,53
"012201013901",38.43,37
"012201013918",38.43,94
"012201013932",38.43,51
"012201013949",38.43,19
"012201013956",38.43,95
"012201013963",38.43,16
"012201013970",38.43,32
"012201013987",38.43,72
"012201017411",38.43,23
"012201017879",38.43,99
"012201101011",38.43,9
"012201108010",38.43,95
"012201203012",38.43,51
"012201310017",38.43,6
"012201316019",38.43,51
"012201321013",38.43,76
"012201335010",38.43,0
"012201383066",38.43,33
"012201396318",38.43,83
"012201407274",38.43,73
"012201435017",38.43,47
"012201436014",38.43,18
"012201438018",38.43,5
"012201440011",38.43,69
"012201445887",38.43,34
"012201502016",38.43,28
"012201506014",38.43,94
"012201602013",38.43,81
"012201604017",38.43,37
"012201605014",38.43,78
"012201700016",38.43,88
"012201702010",38.43,58
"012201707015",38.43,15
"012201710015",38.43,8
"012201853019",38.43,5
"012201853033",38.43,98
"012229111115",38.43,17
"012229111139",38.43,55
"012229111153",38.43,35
"012229111214",38.43,8
"012229111238",38.43,62
"012229111276",38.43,27
"012229111290",38.43,9
"012229111337",38.43,49
"012229111535",38.43,82
"012229111573",38.43,87
"012229111832",38.43,35
"012231111011",38.43,60
"012231111035",38.43,26
"012231111110",38.43,91
"012231111134",38.43,18
"012231111196",38.43,92
"012231111271",38.43,23
"012231111295",38.43,45
"012231112674",38.43,93
"012231113510",38.43,88
"012231113978",38.43,48
"012231116979",38.43,69
"012231117099",38.43,60
"012231117136",38.43,24
"012231117150",38.43,10
"012231117174",38.43,65
"012231117198",38.43,0
"012231117532",38.43,38
"012231117556",38.43,1
"012231117570",38.43,66
"012231117914",38.43,34
"012231118119",38.43,93
"012231118157",38.43,37
"012231118676",38.43,82
"012231118737",38.43,37
"012301000269",38.43,64
"012301000306",38.43,91
"012301000313",38.43,24
"012301000320",38.43,83
"012301000344",38.43,35
"012301000399",38.43,26
"012301000405",38.43,49
"012301000429",38.43,99
"012301000443",38.43,15
"012301000450",38.43,89
"012301000498",38.43,16
"012301000511",38.43,61
"012301000542",38.43,13
"012301000573",38.43,16
"012301000665",38.43,11
"012301000726",38.43,67
"012301000818",38.43,40
"012301000832",38.43,85
"012301000863",38.43,26
"012301000948",38.43,41
"012301000962",38.43,6
"012301000993",38.43,13
"012324000185",38.43,18
"012324000192",38.43,96
"012324000208",38.43,94
"012324000222",38.43,41
"012324000239",38.43,18
"012324000246",38.43,57
"012324000260",38.43,7
"012324000277",38.43,66
"012324000338",38.43,4
"012324000352",38.43,38
"012324000376",38.43,17
"012324000383",38.43,43
"012324000468",38.43,15
"012324000482",38.43,67
"012354000018",38.43,2
"012354000025",38.43,83
"012354000032",38.43,83
"012354000049",38.43,8
"012354000056",38.43,8
"012354000094",38.43,57
"012354000100",38.43,46
"012354000131",38.43,23
"012354000148",38.43,3
"012354000193",38.43,42
"012354000209",38.43,34
"012354000216",38.43,33
"012354000223",38.43,70
"012354000230",38.43,10
"012354000247",38.43,73
"012354000315",38.43,91
"012354000346",38.43,32
"012354000360",38.43,7
"012354000384",38.43,93
"012354000520",38.43,4
"012354000612",38.43,27
"012354000636",38.43,40
"012354000681",38.43,88
"012354000704",38.43,46
"012354000711",38.43,57
"012354000728",38.43,20
"012354000735",38.43,54
"012354000773",38.43,34
"012354000995",38.43,57
"012354001046",38.43,81
"012354001077",38.43,72
"012354001107",38.43,54
"012354001114",38.43,56
"012354001121",38.43,2
"012354001275",38.43,0
"012354001350",38.43,43
"012354001459",38.43,74
"012354001466",38.43,40
"012354001602",38.43,76
"012354001688",38.43,51
"012354001732",38.43,67
"012354001848",38.43,38
"012354001930",38.43,29
"012354001947",38.43,27
"012354002036",38.43,50
"012354002432",38.43,18
"012354002449",38.43,98
"012354004290",38.43,44
"012354005006",38.43,64
"012354010000",38.43,65
"012354010017",38.43,83
"012354010031",38.43,58
"012354010048",38.43,31
"012354010062",38.43,49
"012354010079",38.43,7
"012354010093",38.43,46
"012354010109",38.43,29
"012354010123",38.43,79
"012354010147",38.43,5
"012354010154",38.43,13
"012354010161",38.43,22
"012354010178",38.43,90
"012354010185",38.43,66
"012354010208",38.43,33
"012354010215",38.43,23
"012354010222",38.43,19
"012354010239",38.43,93
"012354010246",38.43,84
"012354010253",38.43,35
"012354010277",38.43,77
"012354010284",38.43,74
"012354010291",38.43,90
"012354010314",38.43,65
"012354010321",38.43,29
"012354010345",38.43,2
"012354010352",38.43,33
"012354010369",38.43,70
"012354010376",38.43,45
"012354010383",38.43,83
"012354013926",38.43,75
"012354013933",38.43,44
"012354024489",38.43,50
"012354036659",38.43,52
"012354036840",38.43,62
"012354040007",38.43,45
"012354041004",38.43,64
"012354042001",38.43,97
"012354043008",38.43,64
"012354043213",38.43,41
"012354045859",38.43,61
"012354045873",38.43,52
"012354050006",38.43,49
"012354051003",38.43,13
"012354051690",38.43,75
"012354051911",38.43,23
"012354052000",38.43,26
"012354052109",38.43,69
"012354060326",38.43,37
"012354060548",38.43,44
"012354060753",38.43,52
"012354060807",38.43,42
"012354061101",38.43,44
"012354071018",38.43,71
"012354071025",38.43,25
"012354071049",38.43,34
"012354071056",38.43,66
"012354071070",38.43,14
"012354071087",38.43,24
"012354071094",38.43,46
"012354071100",38.43,19
"012354071117",38.43,36
"012354071162",38.43,53
"012354071209",38.43,59
"012354071223",38.43,65
"012354071254",38.43,93
"012354071308",38.43,59
"012354071339",38.43,84
"012354071346",38.43,46
"012354071414",38.43,32
"012354071445",38.43,38
"012354071452",38.43,9
"012354071476",38.43,94
"012354071506",38.43,64
"012354071537",38.43,74
"012354071544",38.43,21
"012354071551",38.43,70
"012354071582",38.43,98
"012354071636",38.43,71
"012354071643",38.43,75
"012354071681",38.43,15
"012354071704",38.43,71
"012354071766",38.43,82
"012354071773",38.43,52
"012354071780",38.43,79
"012354071797",38.43,94
"012354071834",38.43,20
"012354071919",38.43,91
"012354071933",38.43,97
"012354071940",38.43,92
"012354071988",38.43,41
"012354071995",38.43,74
"012354072107",38.43,4
"012354072251",38.43,56
"012354072374",38.43,24
"012354072398",38.43,14
"012354072435",38.43,24
"012354072534",38.43,58
"012354072541",38.43,49
"012354072558",38.43,67
"012354072565",38.43,58
"012354072572",38.43,91
"012354072602",38.43,27
"012354072619",38.43,87
"012354076044",38.43,87
"012354076051",38.43,22
"012354076105",38.43,54
"012354076112",38.43,39
"012354076556",38.43,58
"012354078680",38.43,8
"012354081734",38.43,91
"012354081796",38.43,62
"012354081826",38.43,87
"012354081840",38.43,74
"012354081857",38.43,13
"012354081864",38.43,71
"012354087637",38.43,40
"012354087644",38.43,11
"012354087651",38.43,44
"012354087699",38.43,85
"012354087705",38.43,70
"012354087712",38.43,59
"012354087729",38.43,2
"012354087774",38.43,84
"012354087804",38.43,51
"012354087828",38.43,99
"012354088160",38.43,64
"012354088429",38.43,40
"012354088467",38.43,83
"012354088511",38.43,78
"012354088559",38.43,72
"012354089303",38.43,65
"012354089310",38.43,77
"012354089358",38.43,71
"012354089624",38.43,49
"012354089983",38.43,75
"012354089990",38.43,84
"012354090002",38.43,87
"012354090019",38.43,95
"012354099142",38.43,5
"012354099180",38.43,39
"012354099227",38.43,52
"012354099265",38.43,8
"012354099302",38.43,42
"012354099340",38.43,45
"012354099364",38.43,13
"012354104464",38.43,24
"012354104518",38.43,59
"012354105577",38.43,70
"012354105621",38.43,67
"012354105638",38.43,73
"012354105652",38.43,99
"012354111011",38.43,40
"012354111028",38.43,81
"012354198814",38.43,95
"012354198821",38.43,83
"012354198838",38.43,48
"012354199200",38.43,48
"012354199217",38.43,91
"012354199224",38.43,30
"012354199262",38.43,20
"012354199279",38.43,2
"012354199286",38.43,65
"012354199293",38.43,98
"012354199309",38.43,39
"012354199354",38.43,1
"012354201002",38.43,79
"012354201019",38.43,39
"012354201057",38.43,72
"012354201255",38.43,71
"012354401105",38.43,17
"012354401303",38.43,52
"012354501256",38.43,68
"012354601109",38.43,42
"012354601208",38.43,28
"012354724372",38.43,18
"012354724389",38.43,94
"012354724396",38.43,74
"012354801202",38.43,20
"012354801509",38.43,72
"012354801608",38.43,18
"012354802605",38.43,4
"012354802902",38.43,14
"012404000050",38.43,19
"012404000067",38.43,83
"012404000074",38.43,82
"012404000081",38.43,82
"012404000098",38.43,41
"012404000104",38.43,5
"012404000111",38.43,76
"012404000128",38.43,30
"012404000135",38.43,1
"012404000166",38.43,19
"012404000203",38.43,33
"012404000210",38.43,6
"012404000357",38.43,93
"012404000555",38.43,10
"012485150002",38.43,34
"012485300025",38.43,54
"012485300988",38.43,58
"012485300995",38.43,6
"012485330022",38.43,22
"012485400008",38.43,5
"012485400022",38.43,72
"012485400992",38.43,33
"012485440028",38.43,18
"012485600026",38.43,85
"012485660020",38.43,68
"012485700009",38.43,80
"012485700979",38.43,0
"012485700986",38.43,1
"012485700993",38.43,61
"012485770026",38.43,5
"012485808026",38.43,32
"012485880022",38.43,75
"012485900003",38.43,99
"012485900027",38.43,73
"012485900980",38.43,91
"012485990028",38.43,64
"012584000031",38.43,73
"012584000055",38.43,23
