UPC,Price,AvailableQty
"009385901018",39.98,28
"009385990012",39.98,24
"009450031091",39.98,85
"009450031190",39.98,4
"009450031299",39.98,21
"009460000018",39.98,70
"009460000025",39.98,28
"009460000032",39.98,85
"009460000056",39.98,28
"009460000063",39.98,68
"009460000070",39.98,14
"009460000087",39.98,26
"009460000094",39.98,71
"009460000100",39.98,70
"009460000124",39.98,97
"009460000131",39.98,39
"009460000148",39.98,83
"009460000155",39.98,97
"009460000179",39.98,53
"009460000247",39.98,90
"009460000261",39.98,68
"009460000285",39.98,82
"009460000315",39.98,4
"009460000322",39.98,62
"009460000339",39.98,62
"009460000377",39.98,9
"009460000391",39.98,47
"009460000551",39.98,42
"009460002012",39.98,4
"010006202452",39.98,43
"010086100471",39.98,38
"010086100921",39.98,23
"010086101171",39.98,80
"010086101300",39.98,77
"010086101379",39.98,46
"010086101386",39.98,92
"010086101393",39.98,11
"010086101416",39.98,11
"010086101539",39.98,82
"010086101782",39.98,69
"010086101812",39.98,95
"010086101850",39.98,81
"010086101867",39.98,15
"010086102000",39.98,53
"010086102505",39.98,46
"010086102529",39.98,54
"010086103403",39.98,89
"010086103410",39.98,94
"010086103434",39.98,43
"010086103441",39.98,83
"010086103458",39.98,18
"010086103717",39.98,0
"010086103823",39.98,3
"010086103830",39.98,26
"010086103847",39.98,72
"010086103854",39.98,37
"010086104035",39.98,78
"010086105360",39.98,86
"010242120015",39.98,62
"010242120022",39.98,0
"010242120190",39.98,84
"010242120251",39.98,32
"010242120268",39.98,4
"010465008909",39.98,17
"010465109002",39.98,12
"010465109019",39.98,49
"010465119605",39.98,83
"010465139306",39.98,6
"010465208507",39.98,34
"010465208903",39.98,67
"010465208910",39.98,51
"010465208927",39.98,43
"010465218902",39.98,39
"010465228802",39.98,37
"010465228901",39.98,79
"010465229502",39.98,67
"010465229908",39.98,19
"010465238900",39.98,69
"010465329011",39.98,83
"010465349101",39.98,23
"010465449412",39.98,15
"010465500403",39.98,3
"010465520500",39.98,52
"010465530509",39.98,56
"010465709400",39.98,70
"010465709509",39.98,12
"010465709608",39.98,19
"010465709622",39.98,40
"010465809209",39.98,21
"010465819208",39.98,35
"010465829009",39.98,43
"010465829023",39.98,0
"010465839107",39.98,72
"010465849601",39.98,3
"010465869302",39.98,33
"010465909008",39.98,0
"010642111484",39.98,0
"010642400144",39.98,20
"010642402124",39.98,80
"010986000017",39.98,84
"010986000024",39.98,5
"010986002219",39.98,76
"010986002226",39.98,96
"010986002509",39.98,14
"010986002516",39.98,80
"010986002608",39.98,85
"010986002615",39.98,59
"010986002653",39.98,8
"010986002707",39.98,85
"010986002806",39.98,32
"010986002813",39.98,54
"010986002905",39.98,35
"010986002912",39.98,66
"010986003032",39.98,40
"010986003056",39.98,77
"010986003063",39.98,6
"010986003087",39.98,52
"010986003094",39.98,79
"010986003629",39.98,86
"010986004084",39.98,94
"010986005029",39.98,47
"010986006026",39.98,27
"010986006125",39.98,74
"010986006224",39.98,16
"010986007634",39.98,4
"010986007641",39.98,43
"010986007900",39.98,14
"010986010016",39.98,61
"010986010023",39.98,34
"010986010030",39.98,49
"010986010047",39.98,11
"010986010054",39.98,99
"010986010061",39.98,34
"010986010078",39.98,36
"010986010085",39.98,64
"010986010092",39.98,82
"010986010108",39.98,80
"010986010122",39.98,41
"010986010139",39.98,81
"010986092067",39.98,55
"011011011022",39.98,77
"011011011244",39.98,88
"011034500008",39.98,80
"011034500039",39.98,45
"011034500046",39.98,35
"011034500053",39.98,78
"011034500077",39.98,83
"011034500091",39.98,32
"011034500121",39.98,66
"011034500138",39.98,81
"011034500282",39.98,75
"011034500350",39.98,92
"011034500374",39.98,23
"011034500381",39.98,65
"011034501005",39.98,95
"011034501012",39.98,1
"011034501029",39.98,95
"011034503801",39.98,79
"011034503818",39.98,16
"011034503825",39.98,90
"011034503832",39.98,36
"011034515408",39.98,44
"011034981043",39.98,28
"011152038582",39.98,60
"011152844879",39.98,23
"011373000580",39.98,64
"011373000597",39.98,5
"011373000603",39.98,35
"011373000627",39.98,46
"011373000634",39.98,79
"011373001006",39.98,53
"011373001792",39.98,43
"011373003482",39.98,87
"011373003703",39.98,33
"011373006452",39.98,24
"011408000134",39.98,49
"011408000158",39.98,1
"011408000165",39.98,40
"011408000189",39.98,7
"011408000219",39.98,99
"011408000226",39.98,16
"011408000240",39.98,37
"011408000271",39.98,97
"011408000325",39.98,34
"011408000356",39.98,59
"011408000387",39.98,92
"011422001117",39.98,85
"011422002114",39.98,47
"011443220313",39.98,86
"011443220320",39.98,98
"011443220405",39.98,17
"011443220412",39.98,25
"011443220429",39.98,9
"011443220443",39.98,45
"011443220450",39.98,10
"011443220481",39.98,82
"011443250570",39.98,82
"011443260104",39.98,3
"011443260111",39.98,63
"011443260128",39.98,44
"011443260135",39.98,75
"011443260142",39.98,79
"011443260159",39.98,15
"011443260166",39.98,10
"011443260173",39.98,79
"011443260227",39.98,72
"011443260234",39.98,5
"011443271032",39.98,77
"011443321010",39.98,75
"011452045549",39.98,78
"011452045556",39.98,23
"011452045563",39.98,2
"011452045570",39.98,80
"011452045792",39.98,96
"011452045808",39.98,68
"011452045815",39.98,53
"011452045822",39.98,49
"011472107500",39.98,67
"011472107555",39.98,75
"011472207507",39.98,6
"011472317503",39.98,14
"011472317510",39.98,91
"011472327502",39.98,63
"011472507515",39.98,28
"011472507522",39.98,11
"011472507560",39.98,52
"011472507577",39.98,42
"011472517507",39.98,99
"011472517576",39.98,67
"011472527506",39.98,7
"011472527520",39.98,59
"011472607505",39.98,23
"011472607512",39.98,6
"011472617504",39.98,15
"011472717501",39.98,2
"011472807509",39.98,90
"011607041754",39.98,95
"011607042751",39.98,35
"011607207501",39.98,49
"011607800214",39.98,21
"011607800757",39.98,30
"011607802751",39.98,55
"011607819759",39.98,52
"011607870750",39.98,4
"011628017004",39.98,91
"011628017967",39.98,92
"011628017974",39.98,58
"011628017981",39.98,25
"011628017998",39.98,95
"011628111009",39.98,62
"011628111016",39.98,46
"011628111979",39.98,43
"011628111986",39.98,18
"011628111993",39.98,23
"011628113959",39.98,76
"011628200970",39.98,29
"011628222002",39.98,18
"011628222019",39.98,49
"011628252832",39.98,7
"011628314004",39.98,52
"011628314950",39.98,98
"011628314981",39.98,30
"011628314998",39.98,24
"011628328636",39.98,27
"011628333029",39.98,93
"011628334354",39.98,51
"011628334996",39.98,27
"011628701002",39.98,17
"011628701026",39.98,19
"011628701989",39.98,17
"011628701996",39.98,90
"011628821960",39.98,31
"011628821977",39.98,88
"011628821984",39.98,68
"011668000011",39.98,91
"011668000127",39.98,64
"011668010133",39.98,82
"011668010225",39.98,78
"011668030926",39.98,20
"011668040727",39.98,31
"011668050122",39.98,63
"011668060220",39.98,1
"011668140014",39.98,60
"011668880125",39.98,89
"011668880323",39.98,77
"011668880620",39.98,28
"011668900229",39.98,42
"011668910426",39.98,26
"011668910723",39.98,47
"011668920128",39.98,64
"011668920142",39.98,87
"011668930158",39.98,27
"011668930165",39.98,32
"011699005825",39.98,9
"011699005870",39.98,24
"011699005894",39.98,44
"011699005900",39.98,29
"011699005917",39.98,57
"011699006198",39.98,4
"011699006204",39.98,96
"011699006228",39.98,14
"011699006358",39.98,90
"011699006846",39.98,19
"011699006976",39.98,46
"011699007126",39.98,45
"011699007249",39.98,29
"011699007737",39.98,99
"011699007744",39.98,27
"011699007843",39.98,13
"011699007850",39.98,32
"011699007867",39.98,4
"011699007874",39.98,89
"011699007904",39.98,20
"011699007928",39.98,67
"011699007959",39.98,4
"011699008109",39.98,61
"011699008116",39.98,75
"011699008147",39.98,47
"011699008154",39.98,25
"011699008222",39.98,99
"011699008284",39.98,14
"011699008437",39.98,85
"011699008475",39.98,5
"011699008581",39.98,65
"011699008642",39.98,45
"011699008703",39.98,65
"011699008741",39.98,13
"011699008758",39.98,71
"011699008895",39.98,13
"011699008918",39.98,94
"011699008956",39.98,59
"011699008963",39.98,20
"011699008994",39.98,94
"011699009014",39.98,68
"011699009120",39.98,15
"011699009168",39.98,58
"011699009175",39.98,62
"011699009205",39.98,94
"011699009243",39.98,68
"011699009281",39.98,56
"011699009311",39.98,60
"011699009328",39.98,68
"011699010485",39.98,77
"011699010515",39.98,72
"011699010782",39.98,48
"011699011055",39.98,8
"011699011093",39.98,46
"011699011383",39.98,45
"011699011390",39.98,11
"011699011406",39.98,0
"011699012632",39.98,67
"011699012762",39.98,70
"011699012908",39.98,22
"011699013196",39.98,54
"011699013264",39.98,29
"011699013424",39.98,89
"011699013431",39.98,13
"011699013813",39.98,82
"011699014124",39.98,59
"011699014933",39.98,75
"011699015114",39.98,54
"011699015121",39.98,38
"011699015183",39.98,61
"011699015190",39.98,34
"011699015442",39.98,90
"011699015657",39.98,77
"011699015725",39.98,48
"011699015794",39.98,85
"011699015817",39.98,45
"011699015824",39.98,32
"011699016043",39.98,71
"011699016050",39.98,60
"011699016148",39.98,95
"011699016395",39.98,49
"011699016401",39.98,46
"011699016418",39.98,72
"011699016425",39.98,65
"011699016746",39.98,20
"011699016821",39.98,34
"011699017149",39.98,1
"011699017156",39.98,38
"011699017828",39.98,93
"011699102203",39.98,59
"011721027504",39.98,69
"011721037503",39.98,37
"011721107503",39.98,24
"011721207500",39.98,65
"011721407504",39.98,39
"011721750013",39.98,85
"011721750020",39.98,57
"011721750037",39.98,42
"011721750044",39.98,96
"011721750068",39.98,10
"011721750075",39.98,25
"011721750082",39.98,22
"011721750099",39.98,84
"011721975003",39.98,36
"011792995092",39.98,86
"011792995603",39.98,37
"011811111113",39.98,71
"011811111120",39.98,78
"011811111137",39.98,32
"011811111199",39.98,97
"011811111212",39.98,6
"011852029514",39.98,26
"011852039414",39.98,38
"011852039421",39.98,73
"011852039438",39.98,58
"011852040311",39.98,33
"011852049413",39.98,29
"011852049420",39.98,52
"011852079519",39.98,80
"011852090217",39.98,43
"011852100114",39.98,84
"011901018827",39.98,39
"011901028826",39.98,98
"011901039020",39.98,14
"011901089124",39.98,26
"011901098829",39.98,42
"011901139126",39.98,61
"011901149125",39.98,56
"011901158813",39.98,83
"011901158820",39.98,48
"011901189824",39.98,43
"011901229520",39.98,1
"011901249627",39.98,65
"011901289821",39.98,51
"012086003417",39.98,33
"012086005282",39.98,53
"012086005718",39.98,42
"012086005756",39.98,83
"012086007187",39.98,46
"012086007514",39.98,92
"012086007767",39.98,89
"012086007774",39.98,19
"012086007798",39.98,67
"012086007804",39.98,57
"012086007811",39.98,89
"012086007835",39.98,15
"012086007842",39.98,91
"012086007865",39.98,24
"012086007873",39.98,37
"012086007897",39.98,65
"012086007934",39.98,36
"012086007965",39.98,0
"012086008139",39.98,90
"012086008351",39.98,56
"012086008368",39.98,53
"012086008672",39.98,46
"012086010033",39.98,43
"012086274411",39.98,15
"012086304019",39.98,22
"012086312014",39.98,86
"012086313318",39.98,15
"012086313325",39.98,73
"012086313516",39.98,25
"012086313912",39.98,92
"012086318016",39.98,29
"012086322013",39.98,91
"012086322112",39.98,31
"012086322211",39.98,12
"012086322310",39.98,72
"012086323010",39.98,2
"012086323614",39.98,31
"012086325519",39.98,87
"012086331015",39.98,19
"012086341014",39.98,73
"012086342110",39.98,73
"012086351013",39.98,37
"012086352010",39.98,68
"012086352041",39.98,39
"012086353017",39.98,51
"012086354113",39.98,35
"012086361012",39.98,10
"012086401336",39.98,22
"012086413735",39.98,61
"012086444616",39.98,38
"012086471612",39.98,68
"012086494314",39.98,67
"012086496714",39.98,63
"012086500817",39.98,92
"012086506116",39.98,62
"012086507014",39.98,0
"012086507915",39.98,81
"012086511318",39.98,25
"012086511417",39.98,97
"012086515019",39.98,50
"012086515613",39.98,14
"012086522017",39.98,4
"012086525513",39.98,16
"012086527012",39.98,28
"012086534010",39.98,70
"012086541117",39.98,31
"012086542114",39.98,65
"012086543111",39.98,73
"012086543814",39.98,64
"012086554117",39.98,29
"012086556012",39.98,45
"012086556715",39.98,20
"012086558610",39.98,92
"012086572715",39.98,96
"012086572913",39.98,18
"012086573019",39.98,40
"012086575211",39.98,80
"012086575310",39.98,62
"012086575518",39.98,20
"012086579417",39.98,11
"012086579516",39.98,99
"012086579615",39.98,12
"012086579813",39.98,20
"012086581410",39.98,86
"012086594014",39.98,79
"012086595110",39.98,54
"012086596810",39.98,31
"012086600913",39.98,37
"012086601019",39.98,31
"012086661310",39.98,33
"012086661419",39.98,51
"012086669118",39.98,40
"012086669217",39.98,44
"012086669316",39.98,29
"012086669415",39.98,21
"012086695513",39.98,47
"012086696312",39.98,67
"012086707711",39.98,46
"012086723810",39.98,33
"012086724015",39.98,82
"012086725012",39.98,25
"012086726118",39.98,17
"012086735516",39.98,33
"012086749711",39.98,64
"012086766510",39.98,62
"012086772818",39.98,58
"012086778711",39.98,43
"012086806117",39.98,95
"012086813412",39.98,29
"012086837012",39.98,19
"012086837029",39.98,58
"012086837036",39.98,95
"012086860218",39.98,83
"012086860225",39.98,7
"012086862816",39.98,50
"012086862823",39.98,12
"012086880414",39.98,26
"012086927713",39.98,56
"012086928819",39.98,44
"012086929519",39.98,42
"012086931017",39.98,20
"012086931116",39.98,70
"012086931215",39.98,2
"012086931352",39.98,57
"012086931413",39.98,89
"012086931512",39.98,88
"012086931819",39.98,77
"012086933615",39.98,74
"012086934216",39.98,89
"012086934315",39.98,90
"012086935916",39.98,2
"012086936012",39.98,28
"012086936418",39.98,7
"012086936715",39.98,97
"012086936739",39.98,17
"012086937217",39.98,20
"012086937613",39.98,33
"012086939112",39.98,99
"012086939211",39.98,23
"012086939815",39.98,18
"012086943515",39.98,38
"012086965319",39.98,61
"012086981517",39.98,79
"012086986611",39.98,12
"012086986925",39.98,62
"012201000215",39.98,74
"012201000277",39.98,24
"012201002806",39.98,38
"012201005418",39.98,28
"012201008525",39.98,90
"012201009058",39.98,54
"012201011280",39.98,53
"012201013857",39.98,18
"012201013888",39.98,86
"012201013895",39.98,90
"012201013901",39.98,15
"012201013918",39.98,63
"012201013932",39.98,16
"012201013949",39.98,60
"012201013956",39.98,58
"012201013963",39.98,68
"012201013970",39.98,28
"012201013987",39.98,49
"012201017411",39.98,55
"012201017879",39.98,62
"012201101011",39.98,3
"012201108010",39.98,64
"012201203012",39.98,86
"012201310017",39.98,26
"012201316019",39.98,54
"012201321013",39.98,38
"012201335010",39.98,56
"012201383066",39.98,53
"012201396318",39.98,4
"012201407274",39.98,91
"012201435017",39.98,66
"012201436014",39.98,64
"012201438018",39.98,96
"012201440011",39.98,18
"012201445887",39.98,68
"012201502016",39.98,51
"012201506014",39.98,17
"012201602013",39.98,98
"012201604017",39.98,93
"012201605014",39.98,28
"012201700016",39.98,54
"012201702010",39.98,69
"012201707015",39.98,14
"012201710015",39.98,61
"012201853019",39.98,9
"012201853033",39.98,4
"012229111115",39.98,86
"012229111139",39.98,17
"012229111153",39.98,25
"012229111214",39.98,14
"012229111238",39.98,78
"012229111276",39.98,79
"012229111290",39.98,99
"012229111337",39.98,11
"012229111535",39.98,35
"012229111573",39.98,19
"012229111832",39.98,57
"012231111011",39.98,82
"012231111035",39.98,0
"012231111110",39.98,33
"012231111134",39.98,1
"012231111196",39.98,71
"012231111271",39.98,54
"012231111295",39.98,4
"012231112674",39.98,70
"012231113510",39.98,73
"012231113978",39.98,38
"012231116979",39.98,46
"012231117099",39.98,92
"012231117136",39.98,98
"012231117150",39.98,51
"012231117174",39.98,98
"012231117198",39.98,35
"012231117532",39.98,46
"012231117556",39.98,52
"012231117570",39.98,2
"012231117914",39.98,3
"012231118119",39.98,81
"012231118157",39.98,0
"012231118676",39.98,30
"012231118737",39.98,59
"012301000269",39.98,70
"012301000306",39.98,21
"012301000313",39.98,26
"012301000320",39.98,26
"012301000344",39.98,92
"012301000399",39.98,79
"012301000405",39.98,73
"012301000429",39.98,37
"012301000443",39.98,92
"012301000450",39.98,28
"012301000498",39.98,1
"012301000511",39.98,91
"012301000542",39.98,39
"012301000573",39.98,59
"012301000665",39.98,10
"012301000726",39.98,34
"012301000818",39.98,53
"012301000832",39.98,35
"012301000863",39.98,50
"012301000948",39.98,24
"012301000962",39.98,10
"012301000993",39.98,83
"012324000185",39.98,43
"012324000192",39.98,6
"012324000208",39.98,88
"012324000222",39.98,5
"012324000239",39.98,68
"012324000246",39.98,81
"012324000260",39.98,54
"012324000277",39.98,76
"012324000338",39.98,84
"012324000352",39.98,54
"012324000376",39.98,27
"012324000383",39.98,34
"012324000468",39.98,56
"012324000482",39.98,69
"012354000018",39.98,84
"012354000025",39.98,4
"012354000032",39.98,39
"012354000049",39.98,77
"012354000056",39.98,34
"012354000094",39.98,59
"012354000100",39.98,25
"012354000131",39.98,87
"012354000148",39.98,39
"012354000193",39.98,36
"012354000209",39.98,65
"012354000216",39.98,0
"012354000223",39.98,32
"012354000230",39.98,9
"012354000247",39.98,59
"012354000315",39.98,45
"012354000346",39.98,5
"012354000360",39.98,27
"012354000384",39.98,14
"012354000520",39.98,79
"012354000612",39.98,99
"012354000636",39.98,55
"012354000681",39.98,82
"012354000704",39.98,87
"012354000711",39.98,11
"012354000728",39.98,61
"012354000735",39.98,40
"012354000773",39.98,82
"012354000995",39.98,28
"012354001046",39.98,20
"012354001077",39.98,13
"012354001107",39.98,55
"012354001114",39.98,6
"012354001121",39.98,34
"012354001275",39.98,95
"012354001350",39.98,89
"012354001459",39.98,70
"012354001466",39.98,5
"012354001602",39.98,45
"012354001688",39.98,21
"012354001732",39.98,71
"012354001848",39.98,52
"012354001930",39.98,83
"012354001947",39.98,68
"012354002036",39.98,14
"012354002432",39.98,61
"012354002449",39.98,75
"012354004290",39.98,57
"012354005006",39.98,67
"012354010000",39.98,94
"012354010017",39.98,72
"012354010031",39.98,20
"012354010048",39.98,81
"012354010062",39.98,35
"012354010079",39.98,0
"012354010093",39.98,90
"012354010109",39.98,94
"012354010123",39.98,41
"012354010147",39.98,20
"012354010154",39.98,18
"012354010161",39.98,91
"012354010178",39.98,57
"012354010185",39.98,5
"012354010208",39.98,12
"012354010215",39.98,47
"012354010222",39.98,83
"012354010239",39.98,74
"012354010246",39.98,31
"012354010253",39.98,0
"012354010277",39.98,81
"012354010284",39.98,9
"012354010291",39.98,35
"012354010314",39.98,17
"012354010321",39.98,85
"012354010345",39.98,76
"012354010352",39.98,70
"012354010369",39.98,40
"012354010376",39.98,25
"012354010383",39.98,6
"012354013926",39.98,97
"012354013933",39.98,77
"012354024489",39.98,74
"012354036659",39.98,3
"012354036840",39.98,14
"012354040007",39.98,40
"012354041004",39.98,85
"012354042001",39.98,35
"012354043008",39.98,43
"012354043213",39.98,47
"012354045859",39.98,11
"012354045873",39.98,48
"012354050006",39.98,38
"012354051003",39.98,34
"012354051690",39.98,31
"012354051911",39.98,95
"012354052000",39.98,38
"012354052109",39.98,24
"012354060326",39.98,68
"012354060548",39.98,87
"012354060753",39.98,41
"012354060807",39.98,52
"012354061101",39.98,21
"012354071018",39.98,31
"012354071025",39.98,75
"012354071049",39.98,11
"012354071056",39.98,29
"012354071070",39.98,33
"012354071087",39.98,56
"012354071094",39.98,11
"012354071100",39.98,96
"012354071117",39.98,63
"012354071162",39.98,58
"012354071209",39.98,3
"012354071223",39.98,26
"012354071254",39.98,77
"012354071308",39.98,39
"012354071339",39.98,38
"012354071346",39.98,90
"012354071414",39.98,5
"012354071445",39.98,44
"012354071452",39.98,91
"012354071476",39.98,25
"012354071506",39.98,86
"012354071537",39.98,35
"012354071544",39.98,60
"012354071551",39.98,76
"012354071582",39.98,43
"012354071636",39.98,62
"012354071643",39.98,35
"012354071681",39.98,15
"012354071704",39.98,77
"012354071766",39.98,10
"012354071773",39.98,37
"012354071780",39.98,94
"012354071797",39.98,71
"012354071834",39.98,99
"012354071919",39.98,22
"012354071933",39.98,57
"012354071940",39.98,43
"012354071988",39.98,53
"012354071995",39.98,20
"012354072107",39.98,90
"012354072251",39.98,77
"012354072374",39.98,2
"012354072398",39.98,24
"012354072435",39.98,96
"012354072534",39.98,30
"012354072541",39.98,10
"012354072558",39.98,32
"012354072565",39.98,27
"012354072572",39.98,47
"012354072602",39.98,71
"012354072619",39.98,82
"012354076044",39.98,38
"012354076051",39.98,77
"012354076105",39.98,26
"012354076112",39.98,94
"012354076556",39.98,16
"012354078680",39.98,35
"012354081734",39.98,51
"012354081796",39.98,87
"012354081826",39.98,19
"012354081840",39.98,2
"012354081857",39.98,59
"012354081864",39.98,55
"012354087637",39.98,62
"012354087644",39.98,40
"012354087651",39.98,87
"012354087699",39.98,31
"012354087705",39.98,68
"012354087712",39.98,5
"012354087729",39.98,2
"012354087774",39.98,47
"012354087804",39.98,95
"012354087828",39.98,23
"012354088160",39.98,6
"012354088429",39.98,68
"012354088467",39.98,99
"012354088511",39.98,53
"012354088559",39.98,84
"012354089303",39.98,51
"012354089310",39.98,72
"012354089358",39.98,87
"012354089624",39.98,69
"012354089983",39.98,88
"012354089990",39.98,53
"012354090002",39.98,19
"012354090019",39.98,9
"012354099142",39.98,72
"012354099180",39.98,20
"012354099227",39.98,48
"012354099265",39.98,9
"012354099302",39.98,95
"012354099340",39.98,32
"012354099364",39.98,41
"012354104464",39.98,92
"012354104518",39.98,27
"012354105577",39.98,69
"012354105621",39.98,51
"012354105638",39.98,88
"012354105652",39.98,59
"012354111011",39.98,87
"012354111028",39.98,44
"012354198814",39.98,38
"012354198821",39.98,41
"012354198838",39.98,95
"012354199200",39.98,63
"012354199217",39.98,14
"012354199224",39.98,5
"012354199262",39.98,41
"012354199279",39.98,72
"012354199286",39.98,43
"012354199293",39.98,75
"012354199309",39.98,43
"012354199354",39.98,1
"012354201002",39.98,85
"012354201019",39.98,96
"012354201057",39.98,71
"012354201255",39.98,43
"012354401105",39.98,9
"012354401303",39.98,63
"012354501256",39.98,21
"012354601109",39.98,50
"012354601208",39.98,76
"012354724372",39.98,0
"012354724389",39.98,1
"012354724396",39.98,70
"012354801202",39.98,26
"012354801509",39.98,43
"012354801608",39.98,18
"012354802605",39.98,24
"012354802902",39.98,93
"012404000050",39.98,62
"012404000067",39.98,77
"012404000074",39.98,45
"012404000081",39.98,76
"012404000098",39.98,46
"012404000104",39.98,70
"012404000111",39.98,58
"012404000128",39.98,55
"012404000135",39.98,76
"012404000166",39.98,97
"012404000203",39.98,63
"012404000210",39.98,22
"012404000357",39.98,67
"012404000555",39.98,19
"012485150002",39.98,53
"012485300025",39.98,80
"012485300988",39.98,27
"012485300995",39.98,39
"012485330022",39.98,55
"012485400008",39.98,84
"012485400022",39.98,23
"012485400992",39.98,58
"012485440028",39.98,69
"012485600026",39.98,98
"012485660020",39.98,68
"012485700009",39.98,59
"012485700979",39.98,85
"012485700986",39.98,7
"012485700993",39.98,94
"012485770026",39.98,66
"012485808026",39.98,92
"012485880022",39.98,1
"012485900003",39.98,46
"012485900027",39.98,6
"012485900980",39.98,16
"012485990028",39.98,96
"012584000031",39.98,56
"012584000055",39.98,29
